review_group	review_pdf	review_id	analysis_id	comparison_id	comparison_role	parent_comparison_id	comparison	comparison_label_clean	comparison_label_canonical	outcome	effect_measure	data_type	study_order	study_label_raw	matched_reference_block_label	reference_block_match_status	study_has_pubmed	study_has_pmc	study_matched_pmids	study_pmcids	arm1_label	arm1_events	arm1_total	arm1_mean	arm1_sd	arm2_label	arm2_events	arm2_total	arm2_mean	arm2_sd	weight	effect	ci_lower	ci_upper	row_result_status	row_extraction_status	row_extraction_notes	source_excerpt
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Stimulation frequency: low versus high frequency	Std. Mean Difference	continuous	4	Isserles 2013	Isserles 2013	matched_reference_block	yes	no	22921765	.	= 1 (P = 0.004), I² = 87.8%Active	.	5	-24.3	23.4	Sham	.	3	-9.1	16.13	8.4	-0.41	-1.87	1.05	estimable	extracted	.	Analysis 2.1. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 1: Stimulation frequency: low versus high frequency Study or Subgroup 2.1.1 Low frequency (1 Hz) Leong 2020 Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.77, df = 1 (P = 0.38); I² = 0% Test for overall effect: Z = 3.28 (P = 0.001) 2.1.2 High frequency (10 Hz to 50 Hz) Fryml 2019 Isserles 2013 Isserles 2021 Leong 2020 Philip 2019a Subtotal (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 5.26, df = 4 (P = 0.26); I² = 24% Test for overall effect: Z = 0.31 (P = 0.76) Total (95% CI) Heterogeneity: Tau² = 0.26; Chi² = 16.14, df = 6 (P = 0.01); I² = 63% Test for overall effect: Z = 1.66 (P = 0.10) Test for subgroup differences: Chi² = 8.20, df = 1 (P = 0.004), I² = 87.8%Active Mean [SMD] -12.47 -27.7 -46.2 -24.3 -15.48 4.56 -9.3SD [SMD] 25.59 10.99...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Stimulation frequency: low versus high frequency	Std. Mean Difference	continuous	5	Isserles 2021	Isserles 2021	matched_reference_block	yes	no	34274108	.	= 1 (P = 0.004), I² = 87.8%Active	.	10	-15.48	14.23	Sham	.	10	-19.05	12.63	14.3	-0.72	-1.64	0.19	estimable	extracted	.	Analysis 2.1. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 1: Stimulation frequency: low versus high frequency Study or Subgroup 2.1.1 Low frequency (1 Hz) Leong 2020 Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.77, df = 1 (P = 0.38); I² = 0% Test for overall effect: Z = 3.28 (P = 0.001) 2.1.2 High frequency (10 Hz to 50 Hz) Fryml 2019 Isserles 2013 Isserles 2021 Leong 2020 Philip 2019a Subtotal (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 5.26, df = 4 (P = 0.26); I² = 24% Test for overall effect: Z = 0.31 (P = 0.76) Total (95% CI) Heterogeneity: Tau² = 0.26; Chi² = 16.14, df = 6 (P = 0.01); I² = 63% Test for overall effect: Z = 1.66 (P = 0.10) Test for subgroup differences: Chi² = 8.20, df = 1 (P = 0.004), I² = 87.8%Active Mean [SMD] -12.47 -27.7 -46.2 -24.3 -15.48 4.56 -9.3SD [SMD] 25.59 10.99...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.1	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Stimulation frequency: low versus high frequency	Std. Mean Difference	continuous	6	Philip 2019a	Philip 2019a	matched_reference_block	yes	yes	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	= 1 (P = 0.004), I² = 87.8%Active	.	60	4.56	22.38	Sham	.	65	9.9	11.02	23.3	0.26	-0.09	0.62	estimable	extracted	.	Analysis 2.1. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 1: Stimulation frequency: low versus high frequency Study or Subgroup 2.1.1 Low frequency (1 Hz) Leong 2020 Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.77, df = 1 (P = 0.38); I² = 0% Test for overall effect: Z = 3.28 (P = 0.001) 2.1.2 High frequency (10 Hz to 50 Hz) Fryml 2019 Isserles 2013 Isserles 2021 Leong 2020 Philip 2019a Subtotal (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 5.26, df = 4 (P = 0.26); I² = 24% Test for overall effect: Z = 0.31 (P = 0.76) Total (95% CI) Heterogeneity: Tau² = 0.26; Chi² = 16.14, df = 6 (P = 0.01); I² = 63% Test for overall effect: Z = 1.66 (P = 0.10) Test for subgroup differences: Chi² = 8.20, df = 1 (P = 0.004), I² = 87.8%Active Mean [SMD] -12.47 -27.7 -46.2 -24.3 -15.48 4.56 -9.3SD [SMD] 25.59 10.99...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	Std. Mean Difference	continuous	1	Leong 2020	Leong 2020	matched_reference_block	yes	yes	32379487	PMC7564694	= 1 (P = 0.31), I² = 4.4%Active	.	20	-4.81	25.12	Sham	.	9	9.9	11.02	16.9	-0.65	-1.46	0.15	estimable	extracted	.	Analysis 2.2. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 2: Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy Study or Subgroup 2.2.1 rTMS stand-alone treatment Leong 2020 Philip 2019a Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.33; Chi² = 6.21, df = 2 (P = 0.04); I² = 68% Test for overall effect: Z = 1.74 (P = 0.08) 2.2.2 rTMS combined with exposure/psychotherapy Fryml 2019 Isserles 2013 Isserles 2021 Subtotal (95% CI) Heterogeneity: Tau² = 0.22; Chi² = 4.44, df = 2 (P = 0.11); I² = 55% Test for overall effect: Z = 0.41 (P = 0.68) Total (95% CI) Heterogeneity: Tau² = 0.28; Chi² = 16.11, df = 5 (P = 0.007); I² = 69% Test for overall effect: Z = 1.60 (P = 0.11) Test for subgroup differences: Chi² = 1.05, df = 1 (P = 0.31), I² = 4.4%Active Mean [SMD] -4.81 -9.3 -27.7 -...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	Std. Mean Difference	continuous	2	Philip 2019a	Philip 2019a	matched_reference_block	yes	yes	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	= 1 (P = 0.31), I² = 4.4%Active	.	25	-9.3	8.26	Sham	.	25	-8	9.76	21.0	-0.14	-0.70	0.41	estimable	extracted	.	Analysis 2.2. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 2: Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy Study or Subgroup 2.2.1 rTMS stand-alone treatment Leong 2020 Philip 2019a Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.33; Chi² = 6.21, df = 2 (P = 0.04); I² = 68% Test for overall effect: Z = 1.74 (P = 0.08) 2.2.2 rTMS combined with exposure/psychotherapy Fryml 2019 Isserles 2013 Isserles 2021 Subtotal (95% CI) Heterogeneity: Tau² = 0.22; Chi² = 4.44, df = 2 (P = 0.11); I² = 55% Test for overall effect: Z = 0.41 (P = 0.68) Total (95% CI) Heterogeneity: Tau² = 0.28; Chi² = 16.11, df = 5 (P = 0.007); I² = 69% Test for overall effect: Z = 1.60 (P = 0.11) Test for subgroup differences: Chi² = 1.05, df = 1 (P = 0.31), I² = 4.4%Active Mean [SMD] -4.81 -9.3 -27.7 -...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	Std. Mean Difference	continuous	3	Watts 2012	Watts 2012	matched_reference_block	yes	no	22264669	.	= 1 (P = 0.31), I² = 4.4%Active	.	10	-27.7	10.99	Sham	.	10	-10.6	9.08	13.5	-1.62	-2.67	-0.58	estimable	extracted	.	Analysis 2.2. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 2: Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy Study or Subgroup 2.2.1 rTMS stand-alone treatment Leong 2020 Philip 2019a Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.33; Chi² = 6.21, df = 2 (P = 0.04); I² = 68% Test for overall effect: Z = 1.74 (P = 0.08) 2.2.2 rTMS combined with exposure/psychotherapy Fryml 2019 Isserles 2013 Isserles 2021 Subtotal (95% CI) Heterogeneity: Tau² = 0.22; Chi² = 4.44, df = 2 (P = 0.11); I² = 55% Test for overall effect: Z = 0.41 (P = 0.68) Total (95% CI) Heterogeneity: Tau² = 0.28; Chi² = 16.11, df = 5 (P = 0.007); I² = 69% Test for overall effect: Z = 1.60 (P = 0.11) Test for subgroup differences: Chi² = 1.05, df = 1 (P = 0.31), I² = 4.4%Active Mean [SMD] -4.81 -9.3 -27.7 -...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	Std. Mean Difference	continuous	4	Fryml 2019	Fryml 2019	matched_reference_block	yes	no	29952863	.	= 1 (P = 0.31), I² = 4.4%Active	.	55	-46.2	36.71	Sham	.	44	-29.2	35.23	51.4	-0.71	-1.51	0.09	estimable	extracted	.	Analysis 2.2. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 2: Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy Study or Subgroup 2.2.1 rTMS stand-alone treatment Leong 2020 Philip 2019a Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.33; Chi² = 6.21, df = 2 (P = 0.04); I² = 68% Test for overall effect: Z = 1.74 (P = 0.08) 2.2.2 rTMS combined with exposure/psychotherapy Fryml 2019 Isserles 2013 Isserles 2021 Subtotal (95% CI) Heterogeneity: Tau² = 0.22; Chi² = 4.44, df = 2 (P = 0.11); I² = 55% Test for overall effect: Z = 0.41 (P = 0.68) Total (95% CI) Heterogeneity: Tau² = 0.28; Chi² = 16.11, df = 5 (P = 0.007); I² = 69% Test for overall effect: Z = 1.60 (P = 0.11) Test for subgroup differences: Chi² = 1.05, df = 1 (P = 0.31), I² = 4.4%Active Mean [SMD] -4.81 -9.3 -27.7 -...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	Std. Mean Difference	continuous	5	Isserles 2013	Isserles 2013	matched_reference_block	yes	no	22921765	.	= 1 (P = 0.31), I² = 4.4%Active	.	5	-24.3	23.4	Sham	.	3	-9.1	16.13	9.1	-0.41	-1.87	1.05	estimable	extracted	.	Analysis 2.2. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 2: Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy Study or Subgroup 2.2.1 rTMS stand-alone treatment Leong 2020 Philip 2019a Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.33; Chi² = 6.21, df = 2 (P = 0.04); I² = 68% Test for overall effect: Z = 1.74 (P = 0.08) 2.2.2 rTMS combined with exposure/psychotherapy Fryml 2019 Isserles 2013 Isserles 2021 Subtotal (95% CI) Heterogeneity: Tau² = 0.22; Chi² = 4.44, df = 2 (P = 0.11); I² = 55% Test for overall effect: Z = 0.41 (P = 0.68) Total (95% CI) Heterogeneity: Tau² = 0.28; Chi² = 16.11, df = 5 (P = 0.007); I² = 69% Test for overall effect: Z = 1.60 (P = 0.11) Test for subgroup differences: Chi² = 1.05, df = 1 (P = 0.31), I² = 4.4%Active Mean [SMD] -4.81 -9.3 -27.7 -...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	2.2	2	subgroup_variant	.	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses	ptsd symptom severity change from baseline to immediately after treatment subgroup analyses	Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy	Std. Mean Difference	continuous	6	Isserles 2021	Isserles 2021	matched_reference_block	yes	no	34274108	.	= 1 (P = 0.31), I² = 4.4%Active	.	10	-15.48	14.23	Sham	.	10	-19.05	12.63	15.3	-0.72	-1.64	0.19	estimable	extracted	.	Analysis 2.2. Comparison 2: PTSD symptom severity (change from baseline to immediately after treatment): subgroup analyses, Outcome 2: Combination treatment status: rTMS alone versus rTMS paired with exposure/psychotherapy Study or Subgroup 2.2.1 rTMS stand-alone treatment Leong 2020 Philip 2019a Watts 2012 Subtotal (95% CI) Heterogeneity: Tau² = 0.33; Chi² = 6.21, df = 2 (P = 0.04); I² = 68% Test for overall effect: Z = 1.74 (P = 0.08) 2.2.2 rTMS combined with exposure/psychotherapy Fryml 2019 Isserles 2013 Isserles 2021 Subtotal (95% CI) Heterogeneity: Tau² = 0.22; Chi² = 4.44, df = 2 (P = 0.11); I² = 55% Test for overall effect: Z = 0.41 (P = 0.68) Total (95% CI) Heterogeneity: Tau² = 0.28; Chi² = 16.11, df = 5 (P = 0.007); I² = 69% Test for overall effect: Z = 1.60 (P = 0.11) Test for subgroup differences: Chi² = 1.05, df = 1 (P = 0.31), I² = 4.4%Active Mean [SMD] -4.81 -9.3 -27.7 -...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	3.1	3	main_comparison	.	.	.	.	.	.	unclear	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	4.1	4	main_comparison	.	PTSD symptom severity (4 to 12 weeks after treatment) - as measured by validated scale	PTSD symptom severity (4 to 12 weeks after treatment) - as measured by validated scale	ptsd symptom severity 4 to 12 weeks after treatment as measured by validated scale	PTSD symptom severity: change from baseline to 4 to 12 weeks after treatment (ITT)	Mean Difference	continuous	1	Isserles 2021	Isserles 2021	matched_reference_block	yes	no	34274108	.	Active	.	60	-17.03	16.06	Sham	.	65	-22.86	14.27	100.0	5.83	0.49	11.17	estimable	extracted	.	Analysis 4.1. Comparison 4: PTSD symptom severity (4 to 12 weeks after treatment) - as measured by validated scale, Outcome 1: PTSD symptom severity: change from baseline to 4 to 12 weeks after treatment (ITT) Study or Subgroup Isserles 2021 Total (95% CI) Heterogeneity: Not applicable Test for overall effect: Z = 2.14 (P = 0.03) Test for subgroup differences: Not applicableActive Mean [CAPS-5] -17.03SD [CAPS-5] 16.06Total 60 60Sham Mean [CAPS-5] -22.86SD [CAPS-5] 14.27Total 65 65Weight 100.0% 100.0%Mean Difference IV, Random, 95% CI [CAPS-5] 5.83 [0.49, 11.17] 5.83 [0.49, 11.17]Mean Difference IV, Random, 95% CI [CAPS-5] -50 -25 0 25 50 Favors active Favors sham
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	5.1	5	main_comparison	.	.	.	.	.	odds ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	6.1	6	main_comparison	.	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity (immediately after treatment) - as measured by validated scale	depression severity immediately after treatment as measured by validated scale	Depression severity: immediately after treatment, SMD (ITT, endpoint)	Std. Mean Difference	continuous	1	Leong 2020	Leong 2020	matched_reference_block	yes	yes	32379487	PMC7564694	Active	.	20	11.81	8.03	Sham	.	9	14.44	3.32	26.1	-0.37	-1.16	0.43	estimable	extracted	.	Analysis 6.1. Comparison 6: Depression severity (immediately after treatment) - as measured by validated scale, Outcome 1: Depression severity: immediately after treatment, SMD (ITT, endpoint) Study or Subgroup Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.44, df = 2 (P = 0.80); I² = 0% Test for overall effect: Z = 1.32 (P = 0.19) Test for subgroup differences: Not applicableActive Mean [SMD] 11.81 31.3 17.7SD [SMD] 8.03 14.8 6.3Total 20 25 10 55Sham Mean [SMD] 14.44 33.5 21.4SD [SMD] 3.32 14.3 8.5Total 9 25 10 44Weight 26.1% 53.3% 20.6% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] -0.37 [-1.16, 0.43] -0.15 [-0.70, 0.41] -0.47 [-1.37, 0.42] -0.27 [-0.68, 0.13]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors sham
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	6.1	6	main_comparison	.	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity (immediately after treatment) - as measured by validated scale	depression severity immediately after treatment as measured by validated scale	Depression severity: immediately after treatment, SMD (ITT, endpoint)	Std. Mean Difference	continuous	2	Philip 2019a	Philip 2019a	matched_reference_block	yes	yes	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	Active	.	25	31.3	14.8	Sham	.	25	33.5	14.3	53.3	-0.15	-0.70	0.41	estimable	extracted	.	Analysis 6.1. Comparison 6: Depression severity (immediately after treatment) - as measured by validated scale, Outcome 1: Depression severity: immediately after treatment, SMD (ITT, endpoint) Study or Subgroup Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.44, df = 2 (P = 0.80); I² = 0% Test for overall effect: Z = 1.32 (P = 0.19) Test for subgroup differences: Not applicableActive Mean [SMD] 11.81 31.3 17.7SD [SMD] 8.03 14.8 6.3Total 20 25 10 55Sham Mean [SMD] 14.44 33.5 21.4SD [SMD] 3.32 14.3 8.5Total 9 25 10 44Weight 26.1% 53.3% 20.6% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] -0.37 [-1.16, 0.43] -0.15 [-0.70, 0.41] -0.47 [-1.37, 0.42] -0.27 [-0.68, 0.13]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors sham
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	6.1	6	main_comparison	.	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity (immediately after treatment) - as measured by validated scale	depression severity immediately after treatment as measured by validated scale	Depression severity: immediately after treatment, SMD (ITT, endpoint)	Std. Mean Difference	continuous	3	Watts 2012	Watts 2012	matched_reference_block	yes	no	22264669	.	Active	.	10	17.7	6.3	Sham	.	10	21.4	8.5	20.6	-0.47	-1.37	0.42	estimable	extracted	.	Analysis 6.1. Comparison 6: Depression severity (immediately after treatment) - as measured by validated scale, Outcome 1: Depression severity: immediately after treatment, SMD (ITT, endpoint) Study or Subgroup Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.44, df = 2 (P = 0.80); I² = 0% Test for overall effect: Z = 1.32 (P = 0.19) Test for subgroup differences: Not applicableActive Mean [SMD] 11.81 31.3 17.7SD [SMD] 8.03 14.8 6.3Total 20 25 10 55Sham Mean [SMD] 14.44 33.5 21.4SD [SMD] 3.32 14.3 8.5Total 9 25 10 44Weight 26.1% 53.3% 20.6% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] -0.37 [-1.16, 0.43] -0.15 [-0.70, 0.41] -0.47 [-1.37, 0.42] -0.27 [-0.68, 0.13]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors sham
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	6.2	6	main_comparison	.	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity (immediately after treatment) - as measured by validated scale	depression severity immediately after treatment as measured by validated scale	Depression severity: immediately after treatment, SMD (ITT, endpoint, with data imputation)	Std. Mean Difference	continuous	1	Isserles 2021	Isserles 2021	matched_reference_block	yes	no	34274108	.	Active	.	60	12.45	5.05	Sham	.	65	11.02	5.32	43.9	0.27	-0.08	0.63	estimable	extracted	.	Analysis 6.2. Comparison 6: Depression severity (immediately after treatment) - as measured by validated scale, Outcome 2: Depression severity: immediately after treatment, SMD (ITT, endpoint, with data imputation) Study or Subgroup Isserles 2021 Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 4.42, df = 3 (P = 0.22); I² = 32% Test for overall effect: Z = 0.23 (P = 0.82) Test for subgroup differences: Not applicableActive Mean [SMD] 12.45 11.81 31.3 17.7SD [SMD] 5.05 8.03 14.8 6.3Total 60 20 25 10 115Sham Mean [SMD] 11.02 14.44 33.5 21.4SD [SMD] 5.32 3.32 14.3 8.5Total 65 9 25 10 109Weight 43.9% 16.0% 26.9% 13.3% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] 0.27 [-0.08, 0.63] -0.37 [-1.16, 0.43] -0.15 [-0.70, 0.41] -0.47 [-1.37, 0.42] -0.04 [-0.40, 0.32]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors sham Repetit...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	6.2	6	main_comparison	.	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity (immediately after treatment) - as measured by validated scale	depression severity immediately after treatment as measured by validated scale	Depression severity: immediately after treatment, SMD (ITT, endpoint, with data imputation)	Std. Mean Difference	continuous	2	Leong 2020	Leong 2020	matched_reference_block	yes	yes	32379487	PMC7564694	Active	.	20	11.81	8.03	Sham	.	9	14.44	3.32	16.0	-0.37	-1.16	0.43	estimable	extracted	.	Analysis 6.2. Comparison 6: Depression severity (immediately after treatment) - as measured by validated scale, Outcome 2: Depression severity: immediately after treatment, SMD (ITT, endpoint, with data imputation) Study or Subgroup Isserles 2021 Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 4.42, df = 3 (P = 0.22); I² = 32% Test for overall effect: Z = 0.23 (P = 0.82) Test for subgroup differences: Not applicableActive Mean [SMD] 12.45 11.81 31.3 17.7SD [SMD] 5.05 8.03 14.8 6.3Total 60 20 25 10 115Sham Mean [SMD] 11.02 14.44 33.5 21.4SD [SMD] 5.32 3.32 14.3 8.5Total 65 9 25 10 109Weight 43.9% 16.0% 26.9% 13.3% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] 0.27 [-0.08, 0.63] -0.37 [-1.16, 0.43] -0.15 [-0.70, 0.41] -0.47 [-1.37, 0.42] -0.04 [-0.40, 0.32]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors sham Repetit...
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	6.2	6	main_comparison	.	Depression severity (immediately after treatment) - as measured by validated scale	Depression severity (immediately after treatment) - as measured by validated scale	depression severity immediately after treatment as measured by validated scale	Depression severity: immediately after treatment, SMD (ITT, endpoint, with data imputation)	Std. Mean Difference	continuous	3	Philip 2019a	Philip 2019a	matched_reference_block	yes	yes	31230462;34229284;35670065	PMC6824981;PMC8349789;PMC8957628	Active	.	25	31.3	14.8	Sham	.	25	33.5	14.3	26.9	-0.15	-0.70	0.41	estimable	extracted	.	Analysis 6.2. Comparison 6: Depression severity (immediately after treatment) - as measured by validated scale, Outcome 2: Depression severity: immediately after treatment, SMD (ITT, endpoint, with data imputation) Study or Subgroup Isserles 2021 Leong 2020 Philip 2019a Watts 2012 Total (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 4.42, df = 3 (P = 0.22); I² = 32% Test for overall effect: Z = 0.23 (P = 0.82) Test for subgroup differences: Not applicableActive Mean [SMD] 12.45 11.81 31.3 17.7SD [SMD] 5.05 8.03 14.8 6.3Total 60 20 25 10 115Sham Mean [SMD] 11.02 14.44 33.5 21.4SD [SMD] 5.32 3.32 14.3 8.5Total 65 9 25 10 109Weight 43.9% 16.0% 26.9% 13.3% 100.0%Std. Mean Difference IV, Random, 95% CI [SMD] 0.27 [-0.08, 0.63] -0.37 [-1.16, 0.43] -0.15 [-0.70, 0.41] -0.47 [-1.37, 0.42] -0.04 [-0.40, 0.32]Std. Mean Difference IV, Random, 95% CI [SMD] -2 -1 0 1 2 Favors active Favors sham Repetit...
