review_group	review_pdf	review_id	study_label	registry_type	registry_id	registry_url	source	lookup_status	notes	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05877703	NCT	NCT05877703	https://clinicaltrials.gov/study/NCT05877703	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05877703. Open versus close chain exercise effects with lifestyle modification and education in knee osteoarthritis [Effects of open versus close kinetic chain exercise training program with lifestyle modification and patient's education in grade 3 knee osteoarthriti]. Nct05877703 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05878587	NCT	NCT05878587	https://clinicaltrials.gov/study/NCT05878587	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05878587. Burger Allen exercises in knee OA with type II diabetes [Effects of Burger Allen exercises on pain, range of motion, and disability in knee osteoarthritis with type II diabetes]. Nct05878587 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05889598	NCT	NCT05889598	https://clinicaltrials.gov/study/NCT05889598	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05889598. Resistance exercise training to improve bone and articular cartilage health in women [Effects of a resistance exercise programme on risk of osteoporosis and osteoarthritis in females]. Nct05889598 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05893017	NCT	NCT05893017	https://clinicaltrials.gov/study/NCT05893017	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05893017. Comparison of the effects of different treatment modalities in individuals with knee osteoarthritis [Comparison of the effects of different treatment modalities on pain, quality of life, and musculoskeletal system in individuals with knee osteoarthritis]. Nct05893017 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05941117	NCT	NCT05941117	https://clinicaltrials.gov/study/NCT05941117	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05941117. Effect of exercises on dynamic balance in knee osteoarthritis patients [Effect of weight bearing versus non-weight bearing strengthening exercises on dynamic balance in knee osteoarthritis patients]. Nct05941117 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05955300	NCT	NCT05955300	https://clinicaltrials.gov/study/NCT05955300	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05955300. Nutrition and movement to improve quality of life with knee osteoarthritis [Evidence based training program combined with nutrition therapy for patients with knee osteoarthritis]. Nct05955300 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05955430	NCT	NCT05955430	https://clinicaltrials.gov/study/NCT05955430	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05955430. Percutaneous electrical stimulation, education and exercise program in patients with knee osteoarthritis [Efficacy of percutaneous electrical stimulation compared to transcutaneous electrical stimulation in combination with an education and exercise program]. Nct05955430 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05958212	NCT	NCT05958212	https://clinicaltrials.gov/study/NCT05958212	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05958212. Innovative gait training for people with knee osteoarthritis using dual belt treadmill [The efficacy of unilateral speed-upscaling gait training in promoting pain and functional recovery in people with total knee replacement: a randomised controlled trial]. Nct05958212 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05995210	NCT	NCT05995210	https://clinicaltrials.gov/study/NCT05995210	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05995210. Comparing the effectiveness of kinesio taping and knee orthosis in patients with patellofemoral pain syndrome [Comparing the effectiveness of kinesio taping and knee orthosis in patients with patellofemoral pain syndrome: randomized controlled study]. Nct05995210 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct05997966	NCT	NCT05997966	https://clinicaltrials.gov/study/NCT05997966	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct05997966. Investigation of the effects of progressive resistance exercises in individuals with knee osteoarthritis. Nct05997966 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct06090097	NCT	NCT06090097	https://clinicaltrials.gov/study/NCT06090097	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct06090097. Knee biofeedback rehabilitation through game therapy [Knee-biofeedback rehabilitation interface for game-based home therapy]. Nct06090097 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Nct06105788	NCT	NCT06105788	https://clinicaltrials.gov/study/NCT06105788	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Nct06105788. Upper and lower extremity exercise and exercise-induced hypoalgesia in knee osteoarthritis [Comparing effects of upper extremity versus lower extremity exercise on exercise-induced hypoalgesia in people with knee osteoarthritis: a pilot cross-over study]. Nct06105788 2023.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Song 2022	ChiCTR	ChiCTR2000040721	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	ChiCTR2000040721. Effects of Tai Chi exercise on patients with early osteoarthritis: a follow-up study [Effect of Tai Chi exercise on elderly patients with osteoarthritis]. ChiCTR2000040721 2020. Song J, Wei L, Cheng K, Lin Q, Xia P, Wang X, et al. The effect of modified tai Chi exercises on the physical function and quality of life in elderly women with knee osteoarthritis. Frontiers in Aging Neuroscience 2022;14:(no pagination). [DOI: 10.3389/fnagi.2022.860762] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	NCT00743535	NCT	NCT00743535	https://clinicaltrials.gov/study/NCT00743535	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT00743535. Anterior defect correction with mesh plus treatment of stress incontinence with transobturator or transvaginal approach. http://ClinicalTrials.gov/show/NCT00743535 (first posted 28 August 2008).
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	NCT01497171	NCT	NCT01497171	https://clinicaltrials.gov/study/NCT01497171	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT01497171. The ELEGANT Trial: Elevate transvaginal mesh vs. anterior colporrhaphy. http://ClinicalTrials.gov/show/NCT01497171 (first posted 20 December 2011).
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	NCT01594372	NCT	NCT01594372	https://clinicaltrials.gov/study/NCT01594372	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT01594372. Comparison laparoscopic to vaginal surgery for uterine prolapse. http://ClinicalTrials.gov/show/NCT01594372 (first posted 4 May 2012).
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Cummings 2011	ACTRN	ACTRN12611000802909	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	ACTRN12611000802909. A randomised, controlled trial of behavioural modifications using an information technology (IT) tool to improve self-management in adolescents and adults with cystic fibrosis: a pilot study. trialsearch.who.int/Trial2.aspx?TrialID=ACTRN12611000802909 (first received 29 July 2011). Cameron-Tucker H, Cystic FRTledbyDWR. Telephone-mentor training of health professionals to facilitate self-management for people with cystic fibrosis. In: Asia Pacific Society of Respirology Conference; 2007 Nov 29–30; Surfers Paradise, Australia. 2007:Oral Poster: 1-053. [CENTRAL: CN-02335049]
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Huang 2014	NCT	NCT01253733	https://clinicaltrials.gov/study/NCT01253733	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Huang JS, Terrones L, Tompane T, Dillon L, Pian M, Gottschalk M, et al. Preparing adolescents with chronic disease for transition to adult care: a technology program. Pediatrics 2014;133(6):e1639-46. [CFGD: MH35b] - PMC - PubMed NCT01253733. TAHLC – Texting to promote Adolescent Health Liaisons and Chronic disease management. clinicaltrials.gov/show/NCT01253733 (first received 30 November 2010). [CENTRAL: CN-02030741] [CFGD: MH35a]
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	NCT04453358	NCT	NCT04453358	https://clinicaltrials.gov/study/NCT04453358	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT04453358. Cystic Fibrosis Remote Monitoring System. clinicaltrials.gov/ct2/show/NCT04453358 (first received 1 July 2020). [CFGD: MH197]
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	NCT04574050	NCT	NCT04574050	https://clinicaltrials.gov/study/NCT04574050	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT04574050. SELF-BREATHE RCT for chronic breathlessness. clinicaltrials.gov/show/NCT04574050 (first received 5 October 2020). [CFGD: MH202]
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	ACTRN12614000780651	ACTRN	ACTRN12614000780651	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	ACTRN12614000780651. Pilot study to look at the feasibility of using remote vital sign monitoring app to improve the care of patients being treated at home with highly myelosuppressive chemotherapy. https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=366657&... (accessed on 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	ACTRN12615000197538	ACTRN	ACTRN12615000197538	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	ACTRN12615000197538. A randomised controlled trial of breast cancer patients treated with chemotherapy in a hospital day unit or at home: an analysis of cost and patient reported outcomes. https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=367891&... (accessed on 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Cool 2021	NCT	NCT03668275	https://clinicaltrials.gov/study/NCT03668275	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Cool L, Missiaen J, Debruyne P, Geldhof K, Lefebvre T, Desmedt M, et al. Oncological home-hospitalization: prospective randomized trial to evaluate its implications for patient and society. Annals of Oncology 2017;28 Suppl 5:v565. Cool L, Missiaen J, Debruyne P, Pottel H, Foulon V, Lefebvre T, et al. Oncologic home-hospitalization delivers a high-quality and patient-centered alternative to standard ambulatory care: results of a randomized-controlled equivalence trial. JCO Global Oncology 2021;7:1564-71. - PMC - PubMed Misplon S, Marneffe W, Missiaen J, Myny D, Decock I, Lervant S, et al. Onco@
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Denys 2020	NCT	NCT01926886	https://clinicaltrials.gov/study/NCT01926886	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Denys H, Martinez-Mena CL, Martens MT, D'Hondt RG, Graas MP, Evron E, et al. Safety and tolerability of subcutaneous trastuzumab at home administration, results of the phase IIIb open-label BELIS study in HER2-positive early breast cancer. Breast Cancer Research and Treatment 2020;181:97-105. [DOI: 10.1007/s10549-020-05604-7] - DOI - PMC - PubMed NCT01926886. A study of subcutaneous at home administration of trastuzumab (Herceptin) in participants with human epidermal growth factor receptor 2-positive (HER2+) early breast cancer (EBC). https://ClinicalTrials.gov/show/NCT01926886 (accessed 12 N
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	EUCTR2011‐000841‐19‐GB	EUCTR	EUCTR2011-000841-19-GB	https://www.clinicaltrialsregister.eu/ctr-search/search?query=EUCTR2011-000841-19-GB	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	EUCTR2011-000841-19-GB. Home delivery of pemetrexed : a feasibility study. European Union Clinical Trial Register; https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-000841-19/GB (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	EUCTR2013‐000829‐31‐NL	EUCTR	EUCTR2013-000829-31-NL	https://www.clinicaltrialsregister.eu/ctr-search/search?query=EUCTR2013-000829-31-NL	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	EUCTR2013-000829-31-NL. A study to investigate subcutaneous trastuzumab administration at home with a Single Injection Device in patients with HER2-positive early breast cancer. European Union Clinical Trial Register; https://www.clinicaltrialsregister.eu/ctr-search/trial/2013-000829-31/NL (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT03786653	NCT	NCT03786653	https://clinicaltrials.gov/study/NCT03786653	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT03786653. Feasibility of immunotherapy administration to patients with bronchial cancer in a hospital-at home setting (ImHADom). ClinicalTrials.gov ; https://clinicaltrials.gov/study/NCT03786653?cond=NCT03786653&rank=1 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT04802902	NCT	NCT04802902	https://clinicaltrials.gov/study/NCT04802902	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT04802902. Feasibility of immunotherapy plus chemotherapy administration to patients with bronchial cancer in a hospital-at home setting. ClinicalTrials.gov ; https://clinicaltrials.gov/study/NCT04802902?cond=NCT04802902&rank=1 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT04904211	NCT	NCT04904211	https://clinicaltrials.gov/study/NCT04904211	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT04904211. Feasiblity and safety of home-based intensive chemotherapy. ClinicalTrials.gov ; https://clinicaltrials.gov/study/NCT04904211?cond=NCT04904211&rank=1 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT05041933	NCT	NCT05041933	https://clinicaltrials.gov/study/NCT05041933	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT05041933. Secure outsourcing of carfilzomib in the treatment of multiple myeloma to the hospital at home setting. ClinicalTrials.gov ; https://clinicaltrials.gov/study/NCT05041933?cond=NCT04904211&rank=1 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT05041933	NCT	NCT04904211	https://clinicaltrials.gov/study/NCT04904211	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT05041933. Secure outsourcing of carfilzomib in the treatment of multiple myeloma to the hospital at home setting. ClinicalTrials.gov ; https://clinicaltrials.gov/study/NCT05041933?cond=NCT04904211&rank=1 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT05163405	NCT	NCT05163405	https://clinicaltrials.gov/study/NCT05163405	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT05163405. Perspectives of subcutaneous velcade at home of patients with myeloma. ClinicalTrials.gov ; https://clinicaltrials.gov/study/NCT05163405?cond=NCT04904211&rank=1 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT05163405	NCT	NCT04904211	https://clinicaltrials.gov/study/NCT04904211	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT05163405. Perspectives of subcutaneous velcade at home of patients with myeloma. ClinicalTrials.gov ; https://clinicaltrials.gov/study/NCT05163405?cond=NCT04904211&rank=1 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT05340309	NCT	NCT05340309	https://clinicaltrials.gov/study/NCT05340309	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Byrne, J, Nieva, J. Trial to test feasibility of at-home immunotherapy administration. https://www.healio.com/news/hematology-oncology/20240513/trial-to-test-f... (accessed 4 November 2024). Subcutaneous atezolizumab for the treatment of non-small cell lung cancer. https://clinicaltrials.gov/study/NCT05340309 (accessed 4 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NCT06265285	NCT	NCT06265285	https://clinicaltrials.gov/study/NCT06265285	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Comparison of in-home versus in-clinic administration of subcutaneous nivolumab through cancer CARE (connected access and remote expertise) beyond walls (CCBW) program. Clinicaltrials.gov ; https://clinicaltrials.gov/study/NCT06265285 (accessed 12 November 2024).
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Wu 2018b	NCT	NCT02990962	https://clinicaltrials.gov/study/NCT02990962	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT02990962. The effect of perineural injection therapy versus steroid in patients with carpal tunnel syndrome. clinicaltrials.gov/ct2/show/NCT02990962 (first received 13 December 2016). Wu YT, Ke MJ, Ho TY, Li TY, Shen YP, Chen LC. Randomized double-blinded clinical trial of 5% dextrose versus triamcinolone injection for carpal tunnel syndrome patients. Annals of Neurology 2018;84(4):601-10. [DOI: 10.1002/ana.25332] - DOI - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015332_cbt_schizophrenia.pdf	CD015332_cbt_schizophrenia	Morrison 2018 – FOCUS	ISRCTN	ISRCTN99672552	https://www.isrctn.com/ISRCTN99672552	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	ISRCTN99672552. Focusing on clozapine unresponsive symptoms trial. www.isrctn.com/ISRCTN99672552 (first received 28 November 2012). [DOI: 10.1186/ISRCTN99672552] - DOI Morrison A. Cognitive behaviour therapy for people with psychosis. Schizophrenia Bulletin 2019;45(S2):89. [DOI: 10.1093/schbul/sbz022.001] - DOI Morrison AP, Pyle M, Gumley A, Schwannauer M, Turkington D, MacLennan G, et al. Cognitive-behavioural therapy for clozapine-resistant schizophrenia: The FOCUS RCT. Health Technology Assessment 2019;23(7):1-143. [DOI: 10.3310/hta23070] - DOI - PMC - PubMed Morrison AP, Pyle M, Gumley A,
first_pass	Cochrane_reviews/first_pass/CD014762_nsaids_uti.pdf	CD014762_nsaids_uti	ACTRN12616000410459	ACTRN	ACTRN12616000410459	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	12616000410459 ACTRN12616000410459. Can recurrent UTIs in post-menopausal women be prevented with aspirin? [Prevention of recurrent urinary tract infections in post-menopausal women using a non-antibacterial approach; a randomised, double-blinded, crossover, placebo-controlled trial of aspirin]. https://anzctr.org.au/ACTRN12616000410459.aspx (first received 30 March 2016).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	ChiCTR1800017270	ChiCTR	ChiCTR1800017270	.	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	ChiCTR1800017270. Exploration of recombinant hypertonic saline combined with furosemide in the treatment of heart failure. trialsearch.who.int/Trial2.aspx?TrialID=ChiCTR1800017270 (first received 20 July 2018).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	EUCTR2013‐000866‐12‐IT	EUCTR	EUCTR2013-000866-12-IT	https://www.clinicaltrialsregister.eu/ctr-search/search?query=EUCTR2013-000866-12-IT	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	EUCTR2013-000866-12-IT. Comparison between high and low doses and between two different intravenous administration modalities in patients with advanced heart failure. trialsearch.who.int/Trial2.aspx?TrialID=EUCTR2013-000866-12-IT (first received 9 April 2013).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	Kelly 2015	NCT	NCT01921829	https://clinicaltrials.gov/study/NCT01921829	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	Kelly V Liang. Protocolized diuretic strategy in cardiorenal failure. International Journal of Clinical Nephrology 2022;4(3):1-14. [NCT01921829]
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT00904488	NCT	NCT00904488	https://clinicaltrials.gov/study/NCT00904488	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT00904488. Oral metolazone and intermittent intravenous furosemide versus continuous infusion furosemide in acute heart failure. clinicaltrials.gov/study/NCT00904488 (first received 17 May 2009).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT01441245	NCT	NCT01441245	https://clinicaltrials.gov/study/NCT01441245	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT01441245. Loop diuretics administration and acute heart failure. clinicaltrials.gov/study/NCT01441245 (first received 22 September 2011).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT03592836	NCT	NCT03592836	https://clinicaltrials.gov/study/NCT03592836	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT03592836. Diuretic response in advanced heart failure: bolus intermittent vs continuous infusion. clinicaltrials.gov/study/NCT03592836 (first received 18 June 2018).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT03892148	NCT	NCT03892148	https://clinicaltrials.gov/study/NCT03892148	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT03892148. Protocol of diuretics use in congestive therapy in heart failure. clinicaltrials.gov/study/NCT03892148 (first received 22 February 2019).
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	NCT03999216	NCT	NCT03999216	https://clinicaltrials.gov/study/NCT03999216	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT03999216. Comparing diuretic strategies in hospitalized heart failure. clinicaltrials.gov/study/NCT03999216 (first received 24 June 2019).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT00685152	NCT	NCT00685152	https://clinicaltrials.gov/study/NCT00685152	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT00685152. High frequency repetitive transcranial magnetic stimulation (rTMS) in the treatment of post-traumatic stress disorder (PTSD). clinicaltrials.gov/study/NCT00685152 (first received 28 May 2008).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT01196624	NCT	NCT01196624	https://clinicaltrials.gov/study/NCT01196624	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT01196624. Efficacy of repetitive transcranial magnetic stimulation right versus left, with or without traumatic stimuli in the treatment of posttraumatic stress disorder (PTSD) and its flashbacks. clinicaltrials.gov/study/NCT01196624 (first received 8 September 2010).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02367521	NCT	NCT02367521	https://clinicaltrials.gov/study/NCT02367521	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT02367521. Repetitive transcranial magnetic stimulation (rTMS) for the treatment of depression & other neuropsychiatric symptoms after traumatic brain injury (TBI) (rTMS TBI). clinicaltrials.gov/study/NCT02367521 (first received 20 February 2015).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02369614	NCT	NCT02369614	https://clinicaltrials.gov/study/NCT02369614	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT02369614. Low-frequency versus high-frequency repetitive transcranial magnetic stimulation of the right dorsolateral prefrontal cortex in posttraumatic stress disorder. clinicaltrials.gov/study/NCT02369614 (first received 24 February 2015).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02584894	NCT	NCT02584894	https://clinicaltrials.gov/study/NCT02584894	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT02584894. Potentiation of trauma exposure in post-traumatic stress disorder by repeated transcranial magnetic stimulation (TETT-STIM) [Potentiation of trauma exposure in post-traumatic stress disorder by repeated transcranial magnetic stimulation : a control randomized study]. clinicaltrials.gov/study/NCT02584894 (first received 10 July 2020).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02824445	NCT	NCT02824445	https://clinicaltrials.gov/study/NCT02824445	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT02824445. To evaluate the efficacy of EEG-guided magnetic resonant therapy in war veterans with posttraumatic stress disorder [A pilot study to evaluate the efficacy of EEG/ECG-guided magnetic resonant therapy (MeRT) in war veterans with posttraumatic stress disorder (PTSD) at Tinker and MacDill Air Force Bases]. clinicaltrials.gov/study/NCT02824445 (first received 6 July 2016).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT02873299	NCT	NCT02873299	https://clinicaltrials.gov/study/NCT02873299	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT02873299. High-frequency repetitive transcranial magnetic stimulation of the right dorsolateral prefrontal cortex in PTSD (rTMS). clinicaltrials.gov/study/NCT02873299 (first received 19 August 2016).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT03523507	NCT	NCT03523507	https://clinicaltrials.gov/study/NCT03523507	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT03523507. fMRI-neuronavigated rTMS treatment for symptoms of depression associated with concussive TBI in the military population [A randomized, sham-controlled, double-blinded study of bilateral prefrontal individual connectome-targeted repetitive transcranial magnetic stimulation to treat the symptoms of depression associated with concussive traumatic brain injury]. clinicaltrials.gov/study/NCT03523507 (first received 14 May 2018).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT03749967	NCT	NCT03749967	https://clinicaltrials.gov/study/NCT03749967	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT03749967. rTMS for emotional difficulties in veterans (rTMS) [Developing a novel rTMS intervention for transdiagnostic psychosocial rehabilitation: a dose finding study]. clinicaltrials.gov/study/NCT03749967 (first received 21 November 2018).
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	NCT03924024	NCT	NCT03924024	https://clinicaltrials.gov/study/NCT03924024	cochrane_pubmed_html_reference_block	extracted_from_pubmed_html	.	NCT03924024. rTMS for orthopaedic trauma patients [Repetitive transcranial magnetic stimulation (rTMS) for orthopaedic trauma patients]. clinicaltrials.gov/study/NCT03924024 (first received 23 April 2019).
