review_group	review_pdf	review_id	study_label	pmid	pmcid	in_pmc	match_methods	title	journal	year	doi	pubmed_url	pmc_url
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Al‐Nazer 2007	22648445	.	no	direct_pubmed_link	Anterior colporrhaphy versus repair with mesh for anterior vaginal wall prolapse: a comparative clinical study	Archives of Gynecology and Obstetrics	2012	.	https://pubmed.ncbi.nlm.nih.gov/22648445/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Altman 2011	21561348	.	no	direct_pubmed_link	Anterior colporrhaphy versus transvaginal mesh for pelvic-organ prolapse	The New England Journal of Medicine	2011	.	https://pubmed.ncbi.nlm.nih.gov/21561348/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Altman 2011	19731311	.	no	direct_pubmed_link	Urodynamic assessment of anterior vaginal wall surgery: A randomized comparison between colporrhaphy and transvaginal mesh	Neurourology and Urodynamics	2010	.	https://pubmed.ncbi.nlm.nih.gov/19731311/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Carey 2009	19583714	PMC2774153	yes	direct_pubmed_link	Vaginal repair with mesh versus colporrhaphy for prolapse: a randomised controlled trial	BJOG	2009	.	https://pubmed.ncbi.nlm.nih.gov/19583714/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2774153/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Chiang 2021	33925536	PMC8123832	yes	direct_pubmed_link	The comparison of outcomes of transvaginal mesh surgery with and without midline fascial plication for the treatment of anterior vaginal prolapse: a randomized controlled trial	Journal of Clinical Medicine	2021	.	https://pubmed.ncbi.nlm.nih.gov/33925536/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8123832/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Dahlgren 2011	21895613	.	no	direct_pubmed_link	Long-term outcome of porcine skin graft in surgical treatment of recurrent pelvic organ prolapse	Acta Obstetricia Et Gynecologica Scandinavica	2011	.	https://pubmed.ncbi.nlm.nih.gov/21895613/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Damiani 2016	26492359	.	no	direct_pubmed_link	Conventional fascial technique versus mesh repair for advanced pelvic organ prolapse: Analysis of recurrences in treated and untreated compartments	Journal of Obstetrics & Gynaecology	2016	.	https://pubmed.ncbi.nlm.nih.gov/26492359/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	da Silveira 2014	32106344	.	no	direct_pubmed_link	A multicenter, randomized trial comparing pelvic organ prolapse surgical treatment with native tissue and synthetic mesh: a 5-year follow-up study	Neurourology and urodynamics	2020	10.1002/nau.24323	https://pubmed.ncbi.nlm.nih.gov/32106344/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	da Silveira 2014	25199496	.	no	direct_pubmed_link	Multicenter, randomized trial comparing native vaginal tissue repair and synthetic mesh repair for genital prolapse surgical treatment	International Urogynecology Journal	2015	.	https://pubmed.ncbi.nlm.nih.gov/25199496/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Delroy 2013	23632800	PMC3824218	yes	direct_pubmed_link	The use of transvaginal synthetic mesh for anterior vaginal wall prolapse repair: a randomized controlled trial	International Urogynecology Journal	2013	.	https://pubmed.ncbi.nlm.nih.gov/23632800/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3824218/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Delroy 2013	25820682	.	no	direct_pubmed_link	Two-years results of native tissue versus vaginal mesh repair in the treatment of anterior prolapse according to different success criteria: A randomized controlled trial	Neurourology & Urodynamics	2016	.	https://pubmed.ncbi.nlm.nih.gov/25820682/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	De Tayrac 2008	17900584	.	no	direct_pubmed_link	Infracoccygeal sacropexy or sacrospinous suspension for uterine or vaginal vault prolapse	International Journal of Gynaecology and Obstetrics	2008	.	https://pubmed.ncbi.nlm.nih.gov/17900584/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	De Tayrac 2013	31506808	.	no	direct_pubmed_link	Long-term outcomes of a randomized controlled trial comparing trans-obturator vaginal mesh with native tissue repair in the treatment of anterior vaginal wall prolapse	International Urogynecology Journal and Pelvic Floor Dysfunction	2020	.	https://pubmed.ncbi.nlm.nih.gov/31506808/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	De Tayrac 2013	23512113	.	no	direct_pubmed_link	Comparison between trans-obturator trans-vaginal mesh and traditional anterior colporrhaphy in the treatment of anterior vaginal wall prolapse: results of a French RCT	International Urogynecology Journal	2013	.	https://pubmed.ncbi.nlm.nih.gov/23512113/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Feldner 2010	20428997	.	no	direct_pubmed_link	Anterior vaginal wall prolapse: a randomized controlled trial of SIS graft versus traditional colporrhaphy	International Urogynecology Journal and Pelvic Floor Dysfunction	2010	.	https://pubmed.ncbi.nlm.nih.gov/20428997/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Galad 2020	32990012	.	no	direct_pubmed_link	Single incision mesh vs sacrospinous ligament fixation in post hysterectomy women at a three-year follow-up: a randomized trial	Bratislavske Lekarske Listy	2020	.	https://pubmed.ncbi.nlm.nih.gov/32990012/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Gandhi 2005	15902172	.	no	direct_pubmed_link	A prospective randomized trial using solvent dehydrated fascia lata for the prevention of recurrent anterior vaginal wall prolapse	American Journal of Obstetrics and Gynecology	2005	.	https://pubmed.ncbi.nlm.nih.gov/15902172/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Glazener 2017	28010989	.	no	direct_pubmed_link	Mesh, graft, or standard repair for women having primary transvaginal anterior or posterior compartment prolapse surgery: two parallel-group, multicentre, randomised, controlled trials (PROSPECT)	Lancet	2017	10.1016/s0140-6736(16)31596-3	https://pubmed.ncbi.nlm.nih.gov/28010989/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Glazener 2020	32141709	.	no	direct_pubmed_link	Mesh inlay, mesh kit or native tissue repair for women having repeat anterior or posterior prolapse surgery: randomised controlled trial (PROSPECT)	BJOG	2020	.	https://pubmed.ncbi.nlm.nih.gov/32141709/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Guerette 2009	19546759	.	no	direct_pubmed_link	Anterior repair with or without collagen	Obstetrics and Gynecology	2009	.	https://pubmed.ncbi.nlm.nih.gov/19546759/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Halaska 2012	23021692	.	no	direct_pubmed_link	A multicentre randomized prospective controlled study comparing sacrospinous fixation and transvaginal mesh in the treatment of post-hysterectomy vaginal vault prolapse	American Journal of Obstetrics and Gynecology	2012	.	https://pubmed.ncbi.nlm.nih.gov/23021692/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Hviid 2010	20165833	.	no	direct_pubmed_link	Porcine skin collagen implants for anterior vaginal wall prolapse: a randomised prospective controlled study	International Urogynecology Journal	2010	.	https://pubmed.ncbi.nlm.nih.gov/20165833/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Iglesia 2010	24084533	.	no	direct_pubmed_link	Three-year outcome of vaginal mesh for prolapse, a randomized controlled trial	Obstetrics & Gynecology	2013	.	https://pubmed.ncbi.nlm.nih.gov/24084533/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Iglesia 2010	20664388	.	no	direct_pubmed_link	Vaginal mesh for prolapse: a randomized controlled trial	Obstetrics and Gynecology	2010	.	https://pubmed.ncbi.nlm.nih.gov/20664388/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Iglesia 2010	21974992	.	no	direct_pubmed_link	One-year objective and functional outcomes of a randomized clinical trial of vaginal mesh for prolapse	American Journal of Obstetrics and Gynecology	2012	10.1016/j.ajog.2011.08.003	https://pubmed.ncbi.nlm.nih.gov/21974992/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Iyer 2019	29300253	.	no	direct_pubmed_link	Anterior colporrhaphy with and without dermal allograft: a randomized control trial with long-term follow-up	Female Pelvic Medicine & Reconstructive Surgery	2019	.	https://pubmed.ncbi.nlm.nih.gov/29300253/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Lamblin 2014	24573358	.	no	direct_pubmed_link	A randomized controlled trial comparing anatomical and functional outcome between vaginal colposuspension and transvaginal mesh	International Urogynecology Journal	2014	.	https://pubmed.ncbi.nlm.nih.gov/24573358/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Menefee 2011	22067717	.	no	direct_pubmed_link	Colporrhaphy compared with mesh or graft-reinforced vaginal paravaginal repair for anterior vaginal wall prolapse: a randomized controlled trial	Obstetrics and Gynecology	2011	.	https://pubmed.ncbi.nlm.nih.gov/22067717/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Meschia 2007	17162041	.	no	direct_pubmed_link	Porcine skin collagen implants to prevent anterior vaginal wall prolapse recurrence: A multicentre, randomized study	The Journal of Urology	2007	.	https://pubmed.ncbi.nlm.nih.gov/17162041/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Nager 2019	33716071	PMC8328912	yes	direct_pubmed_link	Effect of sacrospinous hysteropexy with graft vs vaginal hysterectomy with uterosacral ligament suspension on treatment failure in women with uterovaginal prolapse: 5-year results of a randomized clinical trial	JAMA	2021	.	https://pubmed.ncbi.nlm.nih.gov/33716071/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8328912/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Nager 2019	31529008	PMC6749543	yes	direct_pubmed_link	Effect of vaginal mesh hysteropexy vs vaginal hysterectomy with uterosacral ligament suspension on treatment failure in women with uterovaginal prolapse: a randomized clinical trial [Erratum published in: Error in results section	American Journal of Obstetrics and Gynecology	2021	.	https://pubmed.ncbi.nlm.nih.gov/31529008/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6749543/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Nguyen 2008	18378748	.	no	direct_pubmed_link	Outcome after anterior vaginal prolapse repair	Obstetrics and Gynecology	2008	.	https://pubmed.ncbi.nlm.nih.gov/18378748/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Nieminen 2008	17666627	.	no	direct_pubmed_link	Low-weight polypropylene mesh for anterior vaginal wall prolapse: a randomized controlled trial	Obstetrics and Gynecology	2007	.	https://pubmed.ncbi.nlm.nih.gov/17666627/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Nieminen 2008	18716704	.	no	direct_pubmed_link	Symptom resolution and sexual function after anterior vaginal wall repair with or without polypropylene mesh	.	2008	.	https://pubmed.ncbi.nlm.nih.gov/18716704/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Nieminen 2008	20494332	.	no	direct_pubmed_link	Outcomes after anterior vaginal wall repair with mesh: a randomized, controlled trial with a 3 year follow-up	American Journal of Obstetrics and Gynecology	2010	.	https://pubmed.ncbi.nlm.nih.gov/20494332/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Ouyang 2020	32957403	PMC7505298	yes	direct_pubmed_link	Safety and efficacy of a self-developed Chinese pelvic repair system and Avaulta repair system for the treatment of pelvic organ prolapse in women: a multicenter, prospective, randomized, parallel-group study	Medicine	2020	.	https://pubmed.ncbi.nlm.nih.gov/32957403/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7505298/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Paraiso 2006	17132479	.	no	direct_pubmed_link	Rectocele repair: A randomized trial of three surgical techniques including graft augmentation	American Journal of Obstetrics and Gynecology	2006	.	https://pubmed.ncbi.nlm.nih.gov/17132479/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Robert 2014	24402595	.	no	direct_pubmed_link	Absorbable mesh augmentation compared with no mesh for anterior prolapse: a randomized controlled trial	Obstetrics and Gynecology	2014	.	https://pubmed.ncbi.nlm.nih.gov/24402595/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Rudnicki 2014	26420345	.	no	direct_pubmed_link	A 3–year follow-up after anterior colporrhaphy compared with collagen-coated transvaginal mesh for anterior vaginal wall prolapse: a randomised controlled trial	BJOG	2015	.	https://pubmed.ncbi.nlm.nih.gov/26420345/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Rudnicki 2014	24118844	.	no	direct_pubmed_link	Anterior colporrhaphy compared with collagen-coated transvaginal mesh for anterior vaginal wall prolapse: a randomised controlled trial	BJOG	2014	.	https://pubmed.ncbi.nlm.nih.gov/24118844/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Sand 2001	11408853	.	no	direct_pubmed_link	Prospective randomized trial of polyglactin 910 mesh to prevent recurrence of cystoceles and rectoceles	American Journal of Obstetrics and Gynecology	2001	.	https://pubmed.ncbi.nlm.nih.gov/11408853/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Sivaslioglu 2008	17901910	.	no	direct_pubmed_link	A randomized comparison of polypropylene mesh surgery with site-specific surgery in the treatment of cystocoele	.	2008	.	https://pubmed.ncbi.nlm.nih.gov/17901910/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Steures 2019	30159720	PMC6450832	yes	direct_pubmed_link	Partially absorbable mesh or native tissue repair for pelvic organ prolapse: a randomized controlled trial	International Urogynecology Journal and Pelvic Floor Dysfunction	2019	.	https://pubmed.ncbi.nlm.nih.gov/30159720/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6450832/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Sung 2012	22183220	PMC3244827	yes	direct_pubmed_link	Porcine subintestinal submucosal graft augmentation for rectocele repair: a randomized controlled trial	Obstetrics and Gynecology	2012	.	https://pubmed.ncbi.nlm.nih.gov/22183220/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3244827/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Svabik 2014	24615948	.	no	direct_pubmed_link	Comparison of vaginal mesh repair with sacrospinous vaginal colpopexy in the management of vaginal vault prolapse after hysterectomy in patients with levator ani avulsion: a randomized controlled trial	Ultrasound in Obstetrics and Gynecology	2014	.	https://pubmed.ncbi.nlm.nih.gov/24615948/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Tamanini 2014	32440838	.	no	direct_pubmed_link	No mesh versus mesh in the treatment of anterior vaginal wall prolapse: prospective, randomised, controlled trial, long-term follow-up	International Urology and Nephrology	2020	.	https://pubmed.ncbi.nlm.nih.gov/32440838/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Tamanini 2014	25305357	.	no	direct_pubmed_link	A prospective, randomized and controlled trial for the treatment of anterior vaginal wall prolapse: medium-term follow-up	The Journal of Urology	2015	.	https://pubmed.ncbi.nlm.nih.gov/25305357/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Tamanini 2014	24054380	.	no	direct_pubmed_link	Treatment of anterior vaginal wall prolapse with and without polypropylene mesh: a prospective, randomized and controlled trial - Part I	Int Braz J Urol	2013	.	https://pubmed.ncbi.nlm.nih.gov/24054380/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Turgal 2013	23916584	.	no	direct_pubmed_link	Anatomical and functional assessment of anterior colporrhaphy versus polypropylene mesh surgery in cystocele treatment	European Journal of Obstetrics and Gynecology and Reproductive Biology	2013	.	https://pubmed.ncbi.nlm.nih.gov/23916584/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Vollebregt 2011	21864325	.	no	direct_pubmed_link	Primary surgical repair of anterior vaginal prolapse: a randomised trial comparing anatomical and functional outcome between anterior colporrhaphy and trocar-guided transobturator anterior mesh	British Journal of Obstetrics and Gynaecology	2011	.	https://pubmed.ncbi.nlm.nih.gov/21864325/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Weber 2001	11744900	.	no	direct_pubmed_link	Anterior colporrhaphy: a randomized trial of three surgical techniques	American Journal of Obstetrics and Gynecology	2001	.	https://pubmed.ncbi.nlm.nih.gov/11744900/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Wei 2019	31117092	.	no	direct_pubmed_link	Evaluation of Clinical Outcome and Risk Factors for Recurrence after Pelvic Reconstruction of Pelvic Organ Prolapse with Implanted Mesh or Biological Grafts: A Single-Blind Randomized Trial	Gynecologic and Obstetric Investigation	2019	.	https://pubmed.ncbi.nlm.nih.gov/31117092/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Withagen 2011	29167974	PMC5948295	yes	direct_pubmed_link	Long-term outcome of vaginal mesh or native tissue in recurrent prolapse: a randomized controlled trial	International Urogynecology Journal and Pelvic Floor Dysfunction	2018	.	https://pubmed.ncbi.nlm.nih.gov/29167974/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5948295/
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Withagen 2011	21797984	.	no	direct_pubmed_link	Sexual function following trocar-guided mesh or vaginal native tissue repair in recurrent prolapse: A randomized controlled trial	The Journal of Sexual Medicine	2011	.	https://pubmed.ncbi.nlm.nih.gov/21797984/	.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Withagen 2011	21252735	.	no	direct_pubmed_link	Trocar-guided mesh compared with conventional vaginal repair in recurrent prolapse: a randomized controlled trial	Obstetrics and Gynecology	2011	.	https://pubmed.ncbi.nlm.nih.gov/21252735/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	12709466	.	no	direct_pubmed_link	Effects of comprehensive lifestyle modification on blood pressure control: main results of the PREMIER clinical trial	JAMA	2003	10.1001/jama.289.16.2083	https://pubmed.ncbi.nlm.nih.gov/12709466/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	16585662	.	no	direct_pubmed_link	Effects of comprehensive lifestyle modification on diet, weight, physical fitness, and blood pressure control: 18-month results of a randomized trial	Annals of Internal Medicine	2006	10.7326/0003-4819-144-7-200604040-00007	https://pubmed.ncbi.nlm.nih.gov/16585662/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	19349322	PMC2995494	yes	direct_pubmed_link	Lifestyle interventions reduce coronary heart disease risk: results from the PREMIER Trial	Circulation	2009	10.1161/circulationaha.108.809491	https://pubmed.ncbi.nlm.nih.gov/19349322/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2995494/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	15249794	PMC8109651	yes	direct_pubmed_link	Comprehensive lifestyle modification and blood pressure control: a review of the PREMIER trial	Journal of Clinical Hypertension	2004	10.1111/j.1524-6175.2004.03147.x	https://pubmed.ncbi.nlm.nih.gov/15249794/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8109651/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	15385946	.	no	direct_pubmed_link	Effect of lifestyle modifications on blood pressure by race, sex, hypertension status, and age	Journal of Human Hypertension	2005	10.1038/sj.jhh.1001770	https://pubmed.ncbi.nlm.nih.gov/15385946/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Blumenthal 2014	20101007	PMC3633078	yes	direct_pubmed_link	Effects of the DASH diet alone and in combination with exercise and weight loss on blood pressure and cardiovascular biomarkers in men and women with high blood pressure: the ENCORE study	Archives of Internal Medicine	2010	10.1001/archinternmed.2009.470	https://pubmed.ncbi.nlm.nih.gov/20101007/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3633078/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Blumenthal 2014	20212264	PMC2874827	yes	direct_pubmed_link	Effects of the dietary approaches to stop hypertension diet alone and in combination with exercise and caloric restriction on insulin sensitivity and lipids	Hypertension	2010	10.1161/hypertensionaha.109.149153	https://pubmed.ncbi.nlm.nih.gov/20212264/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2874827/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Blumenthal 2014	24084586	PMC3978946	yes	direct_pubmed_link	The long-term effects of lifestyle change on blood pressure: one-year follow-up of the ENCORE study	American Journal of Hypertension	2014	10.1093/ajh/hpt183	https://pubmed.ncbi.nlm.nih.gov/24084586/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3978946/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	26653101	PMC10270885	yes	direct_pubmed_link	Acceptability and feasibility of the 'DASH for Asthma' intervention in a randomized controlled trial pilot study	Public Health Nutrition	2016	10.1017/s136898001500350x	https://pubmed.ncbi.nlm.nih.gov/26653101/	https://pmc.ncbi.nlm.nih.gov/articles/PMC10270885/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	26493792	PMC5136475	yes	direct_pubmed_link	Pilot randomised trial of a healthy eating behavioural intervention in uncontrolled asthma	European Respiratory Journal	2016	10.1183/13993003.00591-2015	https://pubmed.ncbi.nlm.nih.gov/26493792/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5136475/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	33871602	PMC8578836	yes	direct_pubmed_link	Improved diet quality is associated with decreased concentrations of inflammatory markers in adults with uncontrolled asthma	American Journal of Clinical Nutrition	2021	10.1093/ajcn/nqab063	https://pubmed.ncbi.nlm.nih.gov/33871602/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8578836/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Makarewicz‐Wujec 2021	33341413	.	no	direct_pubmed_link	High-risk coronary plaque regression after intensive lifestyle intervention in nonobstructive coronary disease: a randomized study	Cardiovascular Imaging	2021	10.1016/j.jcmg.2020.10.019	https://pubmed.ncbi.nlm.nih.gov/33341413/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Makarewicz‐Wujec 2021	31558416	.	no	direct_pubmed_link	DASH diet decreases CXCL4 plasma concentration in patients diagnosed with coronary atherosclerotic lesions	Nutrition, Metabolism and Cardiovascular Diseases	2020	10.1016/j.numecd.2019.07.013	https://pubmed.ncbi.nlm.nih.gov/31558416/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	NCT02514889	31340800	PMC6651946	yes	direct_pubmed_link	Comparative effectiveness trial comparing MyPlate to calorie counting for mostly low-income Latino primary care patients of a federally qualified community health center: study design, baseline characteristics	BMC Public Health	2019	10.1186/s12889-019-7294-z	https://pubmed.ncbi.nlm.nih.gov/31340800/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6651946/
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	eICE 2011	33715993	PMC8433261	yes	direct_pubmed_link	Health care costs related to home spirometry in the eICE randomized trial	Journal of Cystic Fibrosis	2022	.	https://pubmed.ncbi.nlm.nih.gov/33715993/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8433261/
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Nash 2022	28114922	PMC5256574	yes	direct_pubmed_link	A prospective pilot study of home monitoring in adults with cystic fibrosis (HOME-CF): protocol for a randomised controlled trial	BMC Pulmonary Medicine	2017	.	https://pubmed.ncbi.nlm.nih.gov/28114922/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5256574/
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Nash 2022	35274585	PMC8921750	yes	direct_pubmed_link	A prospective randomised controlled mixed-methods pilot study of home monitoring in adults with cystic fibrosis (HOME-CF)	Journal of Cystic Fibrosis	2020	.	https://pubmed.ncbi.nlm.nih.gov/35274585/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8921750/
