review_group	review_pdf	review_id	study_label	pmid	pmcid	in_pmc	match_methods	title	journal	year	doi	pubmed_url	pmc_url
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Hashemi 2020	31162810	.	no	direct_pubmed_link	Comparison of the effect of Dietary Approaches to Stop Hypertension diet and American Diabetes Association nutrition guidelines on lipid profiles in patients with type 2 diabetes: a comparative clinical trial	Nutrition & Dietetics	2020	10.1111/1747-0080.12543	https://pubmed.ncbi.nlm.nih.gov/31162810/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Hill 2015	26354540	PMC4588738	yes	direct_pubmed_link	Type and amount of dietary protein in the treatment of metabolic syndrome: a randomized controlled trial	American Journal of Clinical Nutrition	2015	10.3945/ajcn.114.104026	https://pubmed.ncbi.nlm.nih.gov/26354540/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4588738/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Hinderliter 2018	34107031	PMC8557445	yes	direct_pubmed_link	Lifestyle interventions reduce the need for guideline-directed antihypertensive medication	Hypertension	2018	10.1161/hyp.72.suppl_1.p388	https://pubmed.ncbi.nlm.nih.gov/34107031/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8557445/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Jenkins 2015	26552742	.	no	direct_pubmed_link	The effect of a dietary portfolio compared to a DASH-type diet on blood pressure	Nutrition, Metabolism and Cardiovascular Diseases	2015	10.1016/j.numecd.2015.08.006	https://pubmed.ncbi.nlm.nih.gov/26552742/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Jiang 2019	30941817	.	no	direct_pubmed_link	The efficacy of the Dietary Approaches to Stop Hypertension diet with respect to improving pregnancy outcomes in women with hypertensive disorders	Journal of Human Nutrition and Dietetics	2019	10.1111/jhn.12654	https://pubmed.ncbi.nlm.nih.gov/30941817/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Jin 2020	32772491	PMC7926224	yes	direct_pubmed_link	East Asian diet-mimicking diet plan based on the Mediterranean diet and the Dietary Approaches to Stop Hypertension diet in adults with type 2 diabetes: a randomized controlled trial	Journal of Diabetes Investigation	2021	10.1111/jdi.13384	https://pubmed.ncbi.nlm.nih.gov/32772491/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7926224/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Juraschek 2017	29141784	PMC5742671	yes	direct_pubmed_link	Effects of sodium reduction and the DASH diet in relation to baseline blood pressure	Journal of the American College of Cardiology	2017	10.1016/j.jacc.2017.10.011	https://pubmed.ncbi.nlm.nih.gov/29141784/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5742671/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	King 2007	17353499	.	no	direct_pubmed_link	Effect of a high-fiber diet vs a fiber-supplemented diet on C-reactive protein level	Archives of Internal Medicine	2007	10.1001/archinte.167.5.502	https://pubmed.ncbi.nlm.nih.gov/17353499/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Kucharska 2018	28980293	.	no	direct_pubmed_link	The impact of individualised nutritional therapy according to DASH diet on blood pressure, body mass, and selected biochemical parameters in overweight/obese patients with primary arterial hypertension: a prospective randomised study	Kardiologia Polska (Polish Heart Journal)	2018	10.5603/kp.a2017.0184	https://pubmed.ncbi.nlm.nih.gov/28980293/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Lien 2007	17698724	.	no	direct_pubmed_link	Effects of PREMIER lifestyle modifications on participants with and without the metabolic syndrome	Hypertension	2007	10.1161/hypertensionaha.107.089458	https://pubmed.ncbi.nlm.nih.gov/17698724/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Lin 2003	14519796	.	no	direct_pubmed_link	The DASH diet and sodium reduction improve markers of bone turnover and calcium metabolism in adults	Journal of Nutrition	2003	10.1093/jn/133.10.3130	https://pubmed.ncbi.nlm.nih.gov/14519796/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Miller 2005	16216596	.	no	direct_pubmed_link	A dietary pattern that lowers oxidative stress increases antibodies to oxidized LDL: results from a randomized controlled feeding study	Atherosclerosis	2005	10.1016/j.atherosclerosis.2005.04.001	https://pubmed.ncbi.nlm.nih.gov/16216596/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Moore 2001	11509468	.	no	direct_pubmed_link	DASH (Dietary Approaches to Stop Hypertension) diet is effective treatment for stage 1 isolated systolic hypertension	Hypertension	2001	10.1161/01.hyp.38.2.155	https://pubmed.ncbi.nlm.nih.gov/11509468/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Nowson 2009	19445819	.	no	direct_pubmed_link	The effects of a low-sodium base-producing diet including red meat compared with a high-carbohydrate, low-fat diet on bone turnover markers in women aged 45-75 years	British Journal of Nutrition	2009	10.1017/s0007114509371731	https://pubmed.ncbi.nlm.nih.gov/19445819/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Obarzanek 2001	11451721	.	no	direct_pubmed_link	Effects on blood lipids of a blood pressure-lowering diet: the Dietary Approaches to Stop Hypertension (DASH) Trial	American Journal of Clinical Nutrition	2001	10.1093/ajcn/74.1.80	https://pubmed.ncbi.nlm.nih.gov/11451721/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Prather 2011	21866183	PMC4180759	yes	direct_pubmed_link	Ethnic differences in the effects of the DASH diet on nocturnal blood pressure dipping in individuals with high blood pressure	American Journal of Hypertension	2011	10.1038/ajh.2011.152	https://pubmed.ncbi.nlm.nih.gov/21866183/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4180759/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Racine 2010	20200258	.	no	direct_pubmed_link	The effect of home delivered DASH meals on the diets of older adults with cardiovascular disease	FASEB Journal	2010	10.1096/fasebj.24.1_supplement.lb289	https://pubmed.ncbi.nlm.nih.gov/20200258/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Razavi 2016	26503843	.	no	direct_pubmed_link	The effects of DASH diet on weight loss and metabolic status in adults with non-alcoholic fatty liver disease: a randomized clinical trial	Liver International	2016	10.1111/liv.12990	https://pubmed.ncbi.nlm.nih.gov/26503843/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Rebholz 2018	29917038	PMC6669331	yes	direct_pubmed_link	Serum untargeted metabolomic profile of the Dietary Approaches to Stop Hypertension (DASH) dietary pattern	American Journal of Clinical Nutrition	2018	10.1093/ajcn/nqy099	https://pubmed.ncbi.nlm.nih.gov/29917038/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6669331/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Rich‐Edwards 2019	31215837	.	no	direct_pubmed_link	Randomized trial to reduce cardiovascular risk in women with recent preeclampsia	Journal of Women's Health	2019	10.1089/jwh.2018.7523	https://pubmed.ncbi.nlm.nih.gov/31215837/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Rifai 2015	25829641	PMC4365107	yes	direct_pubmed_link	Impact of the DASH diet on endothelial function, exercise capacity, and quality of life in patients with heart failure	Baylor University Medical Center Proceedings	2015	10.1080/08998280.2015.11929216	https://pubmed.ncbi.nlm.nih.gov/25829641/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4365107/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Rodrigues Moreira Lima 2013	23632203	.	no	direct_pubmed_link	Dietary approach to hypertension based on low glycaemic index and principles of DASH (Dietary Approaches to Stop Hypertension): a randomised trial in a primary care service	British Journal of Nutrition	2013	10.1017/s0007114513000718	https://pubmed.ncbi.nlm.nih.gov/23632203/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Rodrigues Moreira Lima 2014	25172379	.	no	direct_pubmed_link	Reductions in glycemic and lipid profiles in hypertensive patients undergoing the Brazilian Dietary Approach to Break Hypertension: a randomized clinical trial	Nutrition Research	2014	10.1016/j.nutres.2014.07.009	https://pubmed.ncbi.nlm.nih.gov/25172379/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Rodriguez 2019	31239010	.	no	direct_pubmed_link	A tailored behavioral intervention to promote adherence to the DASH diet	American Journal of Health Behavior	2019	10.5993/ajhb.43.4.1	https://pubmed.ncbi.nlm.nih.gov/31239010/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Sacks 1999	10410299	PMC6655731	yes	direct_pubmed_link	A dietary approach to prevent hypertension: a review of the Dietary Approaches to Stop Hypertension (DASH) Study	Clinical Cardiology	1999	10.1002/clc.4960221503	https://pubmed.ncbi.nlm.nih.gov/10410299/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6655731/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Sacks 2001	11136953	.	no	direct_pubmed_link	Effects on blood pressure of reduced dietary sodium and the Dietary Approaches to Stop Hypertension (DASH) diet	New England Journal of Medicine	2001	10.1056/nejm200101043440101	https://pubmed.ncbi.nlm.nih.gov/11136953/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Sacks 2001a	11136953	.	no	direct_pubmed_link	Effects on blood pressure of reduced dietary sodium and the dietary approaches to stop hypertension (DASH) diet	New England Journal of Medicine	2001	.	https://pubmed.ncbi.nlm.nih.gov/11136953/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Sacks 2001b	11136953	.	no	direct_pubmed_link	Effects on blood pressure of reduced dietary sodium and the Dietary Approaches to Stop Hypertension (DASH) diet	New England Journal of Medicine	2001	.	https://pubmed.ncbi.nlm.nih.gov/11136953/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Schiwal 2020	33009542	PMC12876743	yes	direct_pubmed_link	The Gray Matters app targeting health behaviors associated with Alzheimer's risk: improvements in intrinsic motivation and impact on diet quality and physical activity	Journal of Nutrition, Health & Aging	2020	10.1007/s12603-020-1421-5	https://pubmed.ncbi.nlm.nih.gov/33009542/	https://pmc.ncbi.nlm.nih.gov/articles/PMC12876743/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Smith 2020	32925039	PMC9999371	yes	direct_pubmed_link	Metabolic and neurocognitive changes following lifestyle modification: examination of biomarkers from the ENLIGHTEN randomized clinical trial	Journal of Alzheimer's Disease	2020	10.3233/jad-200374	https://pubmed.ncbi.nlm.nih.gov/32925039/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9999371/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Straznicky 2015	26297500	PMC4546319	yes	direct_pubmed_link	Reduction in peripheral vascular resistance predicts improvement in insulin clearance following weight loss	Cardiovascular Diabetology	2015	10.1186/s12933-015-0276-2	https://pubmed.ncbi.nlm.nih.gov/26297500/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4546319/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Sun 2010	20519561	PMC2904038	yes	direct_pubmed_link	Beta2-adrenergic receptor genotype affects the renin-angiotensin-aldosterone system response to the Dietary Approaches to Stop Hypertension (DASH) dietary pattern	American Journal of Clinical Nutrition	2010	10.3945/ajcn.2009.28924	https://pubmed.ncbi.nlm.nih.gov/20519561/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2904038/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Tang 2017	28361235	PMC5821061	yes	direct_pubmed_link	DASH diet and change in serum uric acid over time	Clinical Rheumatology	2017	10.1007/s10067-017-3613-x	https://pubmed.ncbi.nlm.nih.gov/28361235/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5821061/
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Torres 2012	22480799	.	no	direct_pubmed_link	A moderate-sodium DASH-type diet improves mood in postmenopausal women	Nutrition	2012	10.1016/j.nut.2011.11.029	https://pubmed.ncbi.nlm.nih.gov/22480799/	.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Van Horn 2020	32159070	PMC7056819	yes	direct_pubmed_link	Eating pattern response to a low-fat diet intervention and cardiovascular outcomes in normotensive women: the Women's Health initiative	Current Developments in Nutrition	2020	10.1093/cdn/nzaa021	https://pubmed.ncbi.nlm.nih.gov/32159070/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7056819/
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Benz 2021	33726605	.	no	direct_pubmed_link	Physiotherapy via telehealth for acute respiratory exacerbations in paediatric cystic fibrosis	.	2021	10.1177/1357633x21998205	https://pubmed.ncbi.nlm.nih.gov/33726605/	.
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Finkelstein 1986	3949943	.	no	direct_pubmed_link	Feasibility and compliance studies of a home measurement monitoring program for cystic fibrosis	Journal of Chronic Diseases	1986	.	https://pubmed.ncbi.nlm.nih.gov/3949943/	.
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Huang 2014	24843066	PMC4035589	yes	direct_pubmed_link	Preparing adolescents with chronic disease for transition to adult care: a technology program	Pediatrics	2014	.	https://pubmed.ncbi.nlm.nih.gov/24843066/	https://pmc.ncbi.nlm.nih.gov/articles/PMC4035589/
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Wildman 2022	30825258	PMC6519271	yes	direct_pubmed_link	Adherence to medication in adults with cystic fibrosis: an investigation using objective adherence data and the Theoretical Domains Framework	British Journal of Health Psychology	2019	.	https://pubmed.ncbi.nlm.nih.gov/30825258/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6519271/
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Wildman 2022	33390191	PMC7780635	yes	direct_pubmed_link	Development of an intervention to increase adherence to nebuliser treatment in adults with cystic fibrosis: cFHealthHub	Pilot and Feasibility Studies	2021	.	https://pubmed.ncbi.nlm.nih.gov/33390191/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7780635/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Bydder 2001	11297131	.	no	direct_pubmed_link	A randomised crossover trial of chemotherapy in the home: patient preferences and cost analysis	Medical Journal of Australia	2001	.	https://pubmed.ncbi.nlm.nih.gov/11297131/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Chavis‐Parker 2015	25943215	.	no	direct_pubmed_link	Safe chemotherapy in the home environment	Home Healthcare Now	2015	.	https://pubmed.ncbi.nlm.nih.gov/25943215/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Cool 2021	34797697	PMC8613347	yes	direct_pubmed_link	Oncologic home-hospitalization delivers a high-quality and patient-centered alternative to standard ambulatory care: results of a randomized-controlled equivalence trial	JCO Global Oncology	2021	.	https://pubmed.ncbi.nlm.nih.gov/34797697/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8613347/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Cool 2021	38915071	PMC11194927	yes	direct_pubmed_link	Onco@home: comparing the costs and reimbursement of cancer treatment at home with the standard of care	Archives of Public Health [Archives Belges de Sante Publique]	2024	10.1186/s13690-024-01317-1	https://pubmed.ncbi.nlm.nih.gov/38915071/	https://pmc.ncbi.nlm.nih.gov/articles/PMC11194927/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Corsi 2020	31822200	.	no	direct_pubmed_link	Impact of transitioning inpatient chemotherapy regimens to the outpatient setting	Journal of Oncology Pharmacy Practice	2020	.	https://pubmed.ncbi.nlm.nih.gov/31822200/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Denys 2020	32240454	PMC7182624	yes	direct_pubmed_link	Safety and tolerability of subcutaneous trastuzumab at home administration, results of the phase IIIb open-label BELIS study in HER2-positive early breast cancer	Breast Cancer Research and Treatment	2020	10.1007/s10549-020-05604-7	https://pubmed.ncbi.nlm.nih.gov/32240454/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7182624/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Franken 2020	32447129	PMC7487951	yes	direct_pubmed_link	Hospital-based or home-based administration of oncology drugs? A micro-costing study comparing healthcare and societal costs of hospital-based and home-based subcutaneous administration of trastuzumab	Breast (Edinburgh, Scotland)	2020	.	https://pubmed.ncbi.nlm.nih.gov/32447129/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7487951/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Frohmuller 1989	2500319	.	no	direct_pubmed_link	Oncologic therapy at home: a trial model	Ein Modellversuch	1989	.	https://pubmed.ncbi.nlm.nih.gov/2500319/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Fu 2018	29413344	.	no	direct_pubmed_link	Home-based subcutaneous immunoglobulin therapy vs hospital-based intravenous immunoglobulin therapy: a prospective economic analysis	Annals of Allergy, Asthma & Immunology	2018	.	https://pubmed.ncbi.nlm.nih.gov/29413344/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Hanninen 1996	7490829	.	no	direct_pubmed_link	Interleukin-2 based home therapy of metastatic renal cell carcinoma: risks and benefits in 215 consecutive single institution patients	Journal of Urology	1996	.	https://pubmed.ncbi.nlm.nih.gov/7490829/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Jang 2022	35692730	PMC9184288	yes	direct_pubmed_link	"""It's a part of the patient"": The experiences of patients with cancer undergoing home-based chemotherapy from patients' and nurses' perspectives"	Asia-Pacific Journal of Oncology Nursing	2022	10.1016/j.apjon.2022.04.011	https://pubmed.ncbi.nlm.nih.gov/35692730/	https://pmc.ncbi.nlm.nih.gov/articles/PMC9184288/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Joo 2011	20496154	.	no	direct_pubmed_link	Economic and patient-reported outcomes of outpatient home-based versus inpatient hospital-based chemotherapy for patients with colorectal cancer	Supportive Care in Cancer	2011	.	https://pubmed.ncbi.nlm.nih.gov/20496154/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	King 2001	11297131	.	no	direct_pubmed_link	A randomised crossover trial of chemotherapy in the home: patient preferences and cost analysis (multiple letters)	Medical Journal of Australia	2001	.	https://pubmed.ncbi.nlm.nih.gov/11297131/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Kozaki 1996	8982320	.	no	direct_pubmed_link	Trial of home infusion therapy for near-terminal stage patients with lung cancer	Cancer & Chemotherapy	1996	.	https://pubmed.ncbi.nlm.nih.gov/8982320/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Kulthanachairojana 2021	33377629	PMC7897966	yes	direct_pubmed_link	Home-based chemotherapy for stage III colon cancer patients in Thailand: cost-utility and budget impact analyses	Cancer Medicine	2021	.	https://pubmed.ncbi.nlm.nih.gov/33377629/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7897966/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Lassalle 2016	26578729	.	no	direct_pubmed_link	Home administration of bortezomib in multiple myeloma is cost-effective and is preferred by patients compared with hospital administration: results of a prospective single-center study	Annals of Oncology	2016	.	https://pubmed.ncbi.nlm.nih.gov/26578729/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Lebret 2013	23299561	.	no	direct_pubmed_link	Home-based zoledronic acid (ZOL) infusion therapy in patients with solid tumours: compliance and patient-nurse satisfaction	Annals of Oncology	2013	.	https://pubmed.ncbi.nlm.nih.gov/23299561/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Lowenthal 1996	8773645	.	no	direct_pubmed_link	Home chemotherapy for cancer patients: cost analysis and safety	Medical Journal of Australia	1996	.	https://pubmed.ncbi.nlm.nih.gov/8773645/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Magid 1989	2682877	.	no	direct_pubmed_link	A randomized study of inpatient versus outpatient continuous intravenous infusion chemotherapy: psychosocial aspects	Selective Cancer Therapeutics	1989	.	https://pubmed.ncbi.nlm.nih.gov/2682877/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Magid 1989	2910422	.	no	direct_pubmed_link	A randomized study of inpatient versus outpatient continuous infusion chemotherapy for patients with locally advanced head and neck cancer	Cancer	1989	.	https://pubmed.ncbi.nlm.nih.gov/2910422/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	McCorkle 1989	2670188	.	no	direct_pubmed_link	A randomized clinical trial of home nursing care for lung cancer patients	Cancer	1989	.	https://pubmed.ncbi.nlm.nih.gov/2670188/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	NICE clinical guideline 2021	33497155	.	no	direct_pubmed_link	National Institute for Health and Care Excellence (NICE) Guideline 2021; https://www.nice.org.uk/guidance/ng161 (accessed 12 November 2024).	National Institute for Health and Care Excellence (NICE) Guideline	2021	.	https://pubmed.ncbi.nlm.nih.gov/33497155/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Nørskov 2022	34839055	.	no	direct_pubmed_link	A national Danish proof of concept on feasibility and safety of home -based intensive chemotherapy in patients with acute myeloid leukemia	Leukemia Research	2022	10.1016/j.leukres.2021.106756	https://pubmed.ncbi.nlm.nih.gov/34839055/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Pace 2009	19267739	.	no	direct_pubmed_link	Chemotherapy in the community: what do patients want? European Journal of Cancer Care 2009;18(2):209-15.	Chemotherapy in the community: what do patients want? European Journal of Cancer Care	2009	.	https://pubmed.ncbi.nlm.nih.gov/19267739/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Shaker 2020	32417446	PMC7224677	yes	direct_pubmed_link	Health and economic outcomes of home maintenance allergen immunotherapy in select patients with high health literacy during the COVID-19 pandemic: a cost-effectiveness analysis during exceptional times	In Practice	2020	.	https://pubmed.ncbi.nlm.nih.gov/32417446/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7224677/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Sirilerttrakul 2021	34382364	PMC8510724	yes	direct_pubmed_link	Evaluation of adverse events and health-related quality of life in patients with colorectal cancer receiving ambulatory home-based chemotherapy in Thailand	Nursing Open	2021	.	https://pubmed.ncbi.nlm.nih.gov/34382364/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8510724/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Smith 2004	15126959	.	no	direct_pubmed_link	Home care versus hospital care in patients with multiple myeloma treated with pamidronate	International Journal of Palliative Nursing	2004	.	https://pubmed.ncbi.nlm.nih.gov/15126959/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Sohi 2021	33687618	.	no	direct_pubmed_link	The cost of chemotherapy administration: a systematic review and meta-analysis	European Journal of Health Economics: HEPAC : Health Economics in Prevention and Care	2021	.	https://pubmed.ncbi.nlm.nih.gov/33687618/	.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	TCTR20201117001	34382364	PMC8510724	yes	direct_pubmed_link	Evaluation of adverse events and health-related quality of life in patients with colorectal cancer receiving ambulatory home-based chemotherapy in Thailand	Nursing Open	2021	10.1002/nop2.1016	https://pubmed.ncbi.nlm.nih.gov/34382364/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8510724/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Touati 2016	27525991	PMC5082582	yes	direct_pubmed_link	Cost savings of home bortezomib injection in patients with multiple myeloma treated by a combination care in outpatient hospital and hospital care at home	Supportive Care in Cancer	2016	.	https://pubmed.ncbi.nlm.nih.gov/27525991/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5082582/
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Vergnenegre 2006	16788526	.	no	direct_pubmed_link	Economic analysis of home based versus hospital outpatient chemotherapy in stage IV non small cell lung cancer [Analyse Economique de l'Administration d'Une Chimiotherapie en Hospitalisation a Domicile (HAD) Comparee a l'Hospitalisation de Jour Dans les Cancers Bronchopulmonaires Non a Petites Cellules de Stade IV]	Revue des Maladies Respiratoires	2006	.	https://pubmed.ncbi.nlm.nih.gov/16788526/	.
