review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Withagen 2011	1	explicit_pmid	29167974	29167974	29167974	PMC5948295	1	1	yes	yes	direct_pubmed_link	.	.	Milani A L, Damoiseaux A, IntHout J, Kluivers K B, Withagen M I J. Long-term outcome of vaginal mesh or native tissue in recurrent prolapse: a randomized controlled trial. International Urogynecology Journal and Pelvic Floor Dysfunction 2018;29(6):847-58. - PMC - PubMed Milani AL, Withagen MI, The HS, Nedelcu-Van der Wijk I, Vierhout ME. Sexual function following trocar-guided mesh or vaginal native tissue repair in recurrent prolapse: A randomized controlled trial. The Journal of Sexual Medicine 2011;8(10):2944-53. [42064] - PubMed Withagen MI, Milani AL, Boon Den J, Vervest HA, Vierhout ME.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Withagen 2011	2	explicit_pmid	21797984	21797984	21797984	.	1	0	yes	no	direct_pubmed_link	.	.	Milani A L, Damoiseaux A, IntHout J, Kluivers K B, Withagen M I J. Long-term outcome of vaginal mesh or native tissue in recurrent prolapse: a randomized controlled trial. International Urogynecology Journal and Pelvic Floor Dysfunction 2018;29(6):847-58. - PMC - PubMed Milani AL, Withagen MI, The HS, Nedelcu-Van der Wijk I, Vierhout ME. Sexual function following trocar-guided mesh or vaginal native tissue repair in recurrent prolapse: A randomized controlled trial. The Journal of Sexual Medicine 2011;8(10):2944-53. [42064] - PubMed Withagen MI, Milani AL, Boon Den J, Vervest HA, Vierhout ME.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Withagen 2011	3	title	Tension free vaginal mesh compared to conventional vaginal prolapse surgery in recurrent prolapse; a randomized controlled trial (Abstract number 090)	"""Tension free vaginal mesh compared to conventional vaginal prolapse surgery in recurrent prolapse; a randomized controlled trial (Abstract number 090)""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Milani A L, Damoiseaux A, IntHout J, Kluivers K B, Withagen M I J. Long-term outcome of vaginal mesh or native tissue in recurrent prolapse: a randomized controlled trial. International Urogynecology Journal and Pelvic Floor Dysfunction 2018;29(6):847-58. - PMC - PubMed Milani AL, Withagen MI, The HS, Nedelcu-Van der Wijk I, Vierhout ME. Sexual function following trocar-guided mesh or vaginal native tissue repair in recurrent prolapse: A randomized controlled trial. The Journal of Sexual Medicine 2011;8(10):2944-53. [42064] - PubMed Withagen MI, Milani AL, Boon Den J, Vervest HA, Vierhout ME.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Withagen 2011	4	explicit_pmid	21252735	21252735	21252735	.	1	0	yes	no	direct_pubmed_link	.	.	Milani A L, Damoiseaux A, IntHout J, Kluivers K B, Withagen M I J. Long-term outcome of vaginal mesh or native tissue in recurrent prolapse: a randomized controlled trial. International Urogynecology Journal and Pelvic Floor Dysfunction 2018;29(6):847-58. - PMC - PubMed Milani AL, Withagen MI, The HS, Nedelcu-Van der Wijk I, Vierhout ME. Sexual function following trocar-guided mesh or vaginal native tissue repair in recurrent prolapse: A randomized controlled trial. The Journal of Sexual Medicine 2011;8(10):2944-53. [42064] - PubMed Withagen MI, Milani AL, Boon Den J, Vervest HA, Vierhout ME.
after_pilot	Cochrane_reviews/after_pilot/CD012079_vaginal_prolapse_repair.pdf	CD012079_vaginal_prolapse_repair	Yang 2016	1	title	Prolift mesh versus polypropylene mesh in the whole pelvic floor reconstruction	"""Prolift mesh versus polypropylene mesh in the whole pelvic floor reconstruction""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Yang X-H, Zhao Z-Y. Prolift mesh versus polypropylene mesh in the whole pelvic floor reconstruction. Chinese Journal of Tissue Engineering Research 2016;20(34):5122-8.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	1	explicit_pmid	12709466	12709466	12709466	.	1	0	yes	no	direct_pubmed_link	.	.	Appel LJ, Champagne CM, Harsha DW, Cooper LS, Obarzanek E, Elmer PJ, et al. Effects of comprehensive lifestyle modification on blood pressure control: main results of the PREMIER clinical trial. JAMA 2003;289(16):2083–93. [DOI: 10.1001/jama.289.16.2083] - DOI - PubMed Elmer PJ, Obarzanek E, Vollmer WM, Simons-Morton D, Stevens VJ, Young DR, et al. Effects of comprehensive lifestyle modification on diet, weight, physical fitness, and blood pressure control: 18-month results of a randomized trial. Annals of Internal Medicine 2006;144(7):485-95. [DOI: 10.7326/0003-4819-144-7-200604040-00007] - DO
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	2	explicit_pmid	16585662	16585662	16585662	.	1	0	yes	no	direct_pubmed_link	.	.	Appel LJ, Champagne CM, Harsha DW, Cooper LS, Obarzanek E, Elmer PJ, et al. Effects of comprehensive lifestyle modification on blood pressure control: main results of the PREMIER clinical trial. JAMA 2003;289(16):2083–93. [DOI: 10.1001/jama.289.16.2083] - DOI - PubMed Elmer PJ, Obarzanek E, Vollmer WM, Simons-Morton D, Stevens VJ, Young DR, et al. Effects of comprehensive lifestyle modification on diet, weight, physical fitness, and blood pressure control: 18-month results of a randomized trial. Annals of Internal Medicine 2006;144(7):485-95. [DOI: 10.7326/0003-4819-144-7-200604040-00007] - DO
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	3	explicit_pmid	19349322	19349322	19349322	PMC2995494	1	1	yes	yes	direct_pubmed_link	.	.	Appel LJ, Champagne CM, Harsha DW, Cooper LS, Obarzanek E, Elmer PJ, et al. Effects of comprehensive lifestyle modification on blood pressure control: main results of the PREMIER clinical trial. JAMA 2003;289(16):2083–93. [DOI: 10.1001/jama.289.16.2083] - DOI - PubMed Elmer PJ, Obarzanek E, Vollmer WM, Simons-Morton D, Stevens VJ, Young DR, et al. Effects of comprehensive lifestyle modification on diet, weight, physical fitness, and blood pressure control: 18-month results of a randomized trial. Annals of Internal Medicine 2006;144(7):485-95. [DOI: 10.7326/0003-4819-144-7-200604040-00007] - DO
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	4	explicit_pmid	15249794	15249794	15249794	PMC8109651	1	1	yes	yes	direct_pubmed_link	.	.	Appel LJ, Champagne CM, Harsha DW, Cooper LS, Obarzanek E, Elmer PJ, et al. Effects of comprehensive lifestyle modification on blood pressure control: main results of the PREMIER clinical trial. JAMA 2003;289(16):2083–93. [DOI: 10.1001/jama.289.16.2083] - DOI - PubMed Elmer PJ, Obarzanek E, Vollmer WM, Simons-Morton D, Stevens VJ, Young DR, et al. Effects of comprehensive lifestyle modification on diet, weight, physical fitness, and blood pressure control: 18-month results of a randomized trial. Annals of Internal Medicine 2006;144(7):485-95. [DOI: 10.7326/0003-4819-144-7-200604040-00007] - DO
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Appel 2003	5	explicit_pmid	15385946	15385946	15385946	.	1	0	yes	no	direct_pubmed_link	.	.	Appel LJ, Champagne CM, Harsha DW, Cooper LS, Obarzanek E, Elmer PJ, et al. Effects of comprehensive lifestyle modification on blood pressure control: main results of the PREMIER clinical trial. JAMA 2003;289(16):2083–93. [DOI: 10.1001/jama.289.16.2083] - DOI - PubMed Elmer PJ, Obarzanek E, Vollmer WM, Simons-Morton D, Stevens VJ, Young DR, et al. Effects of comprehensive lifestyle modification on diet, weight, physical fitness, and blood pressure control: 18-month results of a randomized trial. Annals of Internal Medicine 2006;144(7):485-95. [DOI: 10.7326/0003-4819-144-7-200604040-00007] - DO
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Blumenthal 2014	1	explicit_pmid	20101007	20101007	20101007	PMC3633078	1	1	yes	yes	direct_pubmed_link	.	.	Blumenthal JA, Babyak MA, Hinderliter A, Watkins LL, Craighead L, Lin PH, et al. Effects of the DASH diet alone and in combination with exercise and weight loss on blood pressure and cardiovascular biomarkers in men and women with high blood pressure: the ENCORE study. Archives of Internal Medicine 2010;170(2):126-35. [DOI: 10.1001/archinternmed.2009.470] - DOI - PMC - PubMed Blumenthal JA, Babyak MA, Sherwood A, Craighead L, Lin PH, Johnson J, et al. Effects of the dietary approaches to stop hypertension diet alone and in combination with exercise and caloric restriction on insulin sensitivit
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Blumenthal 2014	2	explicit_pmid	20212264	20212264	20212264	PMC2874827	1	1	yes	yes	direct_pubmed_link	.	.	Blumenthal JA, Babyak MA, Hinderliter A, Watkins LL, Craighead L, Lin PH, et al. Effects of the DASH diet alone and in combination with exercise and weight loss on blood pressure and cardiovascular biomarkers in men and women with high blood pressure: the ENCORE study. Archives of Internal Medicine 2010;170(2):126-35. [DOI: 10.1001/archinternmed.2009.470] - DOI - PMC - PubMed Blumenthal JA, Babyak MA, Sherwood A, Craighead L, Lin PH, Johnson J, et al. Effects of the dietary approaches to stop hypertension diet alone and in combination with exercise and caloric restriction on insulin sensitivit
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Blumenthal 2014	3	explicit_pmid	24084586	24084586	24084586	PMC3978946	1	1	yes	yes	direct_pubmed_link	.	.	Blumenthal JA, Babyak MA, Hinderliter A, Watkins LL, Craighead L, Lin PH, et al. Effects of the DASH diet alone and in combination with exercise and weight loss on blood pressure and cardiovascular biomarkers in men and women with high blood pressure: the ENCORE study. Archives of Internal Medicine 2010;170(2):126-35. [DOI: 10.1001/archinternmed.2009.470] - DOI - PMC - PubMed Blumenthal JA, Babyak MA, Sherwood A, Craighead L, Lin PH, Johnson J, et al. Effects of the dietary approaches to stop hypertension diet alone and in combination with exercise and caloric restriction on insulin sensitivit
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	1	explicit_pmid	26653101	26653101	26653101	PMC10270885	1	1	yes	yes	direct_pubmed_link	.	.	"Blonstein AC, Lv N, Camargo CA, Wilson SR, Buist AS, Rosas LG, et al. Acceptability and feasibility of the 'DASH for Asthma' intervention in a randomized controlled trial pilot study. Public Health Nutrition 2016;19(11):2049-59. [DOI: 10.1017/S136898001500350X] - DOI - PMC - PubMed Lv N, Blonstein AC, Camargo CA, Wilson SR, Buist S, Lavori P, et al. A45 ASTHMA EPIDEMIOLOGY: Process evaluation of the ""DASH for Asthma"" intervention in a randomized controlled trial pilot study. American Journal of Respiratory and Critical Care Medicine 2015;191:A1715. Ma J, Strub P, Lv N, Xiao L, Camargo CA Jr, B"
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	2	title	"A45 ASTHMA EPIDEMIOLOGY: Process evaluation of the ""DASH for Asthma"" intervention in a randomized controlled trial pilot study"	"""A45 ASTHMA EPIDEMIOLOGY: Process evaluation of the ""DASH for Asthma"" intervention in a randomized controlled trial pilot study""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	"Blonstein AC, Lv N, Camargo CA, Wilson SR, Buist AS, Rosas LG, et al. Acceptability and feasibility of the 'DASH for Asthma' intervention in a randomized controlled trial pilot study. Public Health Nutrition 2016;19(11):2049-59. [DOI: 10.1017/S136898001500350X] - DOI - PMC - PubMed Lv N, Blonstein AC, Camargo CA, Wilson SR, Buist S, Lavori P, et al. A45 ASTHMA EPIDEMIOLOGY: Process evaluation of the ""DASH for Asthma"" intervention in a randomized controlled trial pilot study. American Journal of Respiratory and Critical Care Medicine 2015;191:A1715. Ma J, Strub P, Lv N, Xiao L, Camargo CA Jr, B"
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	3	explicit_pmid	26493792	26493792	26493792	PMC5136475	1	1	yes	yes	direct_pubmed_link	.	.	"Blonstein AC, Lv N, Camargo CA, Wilson SR, Buist AS, Rosas LG, et al. Acceptability and feasibility of the 'DASH for Asthma' intervention in a randomized controlled trial pilot study. Public Health Nutrition 2016;19(11):2049-59. [DOI: 10.1017/S136898001500350X] - DOI - PMC - PubMed Lv N, Blonstein AC, Camargo CA, Wilson SR, Buist S, Lavori P, et al. A45 ASTHMA EPIDEMIOLOGY: Process evaluation of the ""DASH for Asthma"" intervention in a randomized controlled trial pilot study. American Journal of Respiratory and Critical Care Medicine 2015;191:A1715. Ma J, Strub P, Lv N, Xiao L, Camargo CA Jr, B"
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	4	title	Randomized trial of healthy eating pattern in adults with uncontrolled asthma	"""Randomized trial of healthy eating pattern in adults with uncontrolled asthma""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	"Blonstein AC, Lv N, Camargo CA, Wilson SR, Buist AS, Rosas LG, et al. Acceptability and feasibility of the 'DASH for Asthma' intervention in a randomized controlled trial pilot study. Public Health Nutrition 2016;19(11):2049-59. [DOI: 10.1017/S136898001500350X] - DOI - PMC - PubMed Lv N, Blonstein AC, Camargo CA, Wilson SR, Buist S, Lavori P, et al. A45 ASTHMA EPIDEMIOLOGY: Process evaluation of the ""DASH for Asthma"" intervention in a randomized controlled trial pilot study. American Journal of Respiratory and Critical Care Medicine 2015;191:A1715. Ma J, Strub P, Lv N, Xiao L, Camargo CA Jr, B"
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Ma 2015	5	explicit_pmid	33871602	33871602	33871602	PMC8578836	1	1	yes	yes	direct_pubmed_link	.	.	"Blonstein AC, Lv N, Camargo CA, Wilson SR, Buist AS, Rosas LG, et al. Acceptability and feasibility of the 'DASH for Asthma' intervention in a randomized controlled trial pilot study. Public Health Nutrition 2016;19(11):2049-59. [DOI: 10.1017/S136898001500350X] - DOI - PMC - PubMed Lv N, Blonstein AC, Camargo CA, Wilson SR, Buist S, Lavori P, et al. A45 ASTHMA EPIDEMIOLOGY: Process evaluation of the ""DASH for Asthma"" intervention in a randomized controlled trial pilot study. American Journal of Respiratory and Critical Care Medicine 2015;191:A1715. Ma J, Strub P, Lv N, Xiao L, Camargo CA Jr, B"
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Makarewicz‐Wujec 2021	1	explicit_pmid	33341413	33341413	33341413	.	1	0	yes	no	direct_pubmed_link	.	.	Henzel J, Kępka C, Kruk M, Makarewicz-Wujec M, Wardziak Ł, Trochimiuk P, et al. High-risk coronary plaque regression after intensive lifestyle intervention in nonobstructive coronary disease: a randomized study. JACC. Cardiovascular Imaging 2021;14(6):1192-202. [DOI: 10.1016/j.jcmg.2020.10.019] - DOI - PubMed Henzel J, Makarewicz-Wujec M, Wardziak L, Trochimiuk P, Kepka C, Kruk M, et al. P2680 Changes in body fat distribution after intensive dietary intervention in patients with stable coronary artery disease. European Heart Journal 2019;40(Suppl 1):ehz748.0998. [DOI: 10.1093/eurheartj/ehz748.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Makarewicz‐Wujec 2021	2	doi	10.1093/eurheartj/ehz748.0998	"""10.1093/eurheartj/ehz748.0998""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Henzel J, Kępka C, Kruk M, Makarewicz-Wujec M, Wardziak Ł, Trochimiuk P, et al. High-risk coronary plaque regression after intensive lifestyle intervention in nonobstructive coronary disease: a randomized study. JACC. Cardiovascular Imaging 2021;14(6):1192-202. [DOI: 10.1016/j.jcmg.2020.10.019] - DOI - PubMed Henzel J, Makarewicz-Wujec M, Wardziak L, Trochimiuk P, Kepka C, Kruk M, et al. P2680 Changes in body fat distribution after intensive dietary intervention in patients with stable coronary artery disease. European Heart Journal 2019;40(Suppl 1):ehz748.0998. [DOI: 10.1093/eurheartj/ehz748.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Makarewicz‐Wujec 2021	3	title	High-risk plaque regression after intensive dietary intervention in patients with non-obstructive coronary artery disease: a randomised computed tomography angiography study (DISCO-CT)	"""High-risk plaque regression after intensive dietary intervention in patients with non-obstructive coronary artery disease: a randomised computed tomography angiography study (DISCO-CT)""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Henzel J, Kępka C, Kruk M, Makarewicz-Wujec M, Wardziak Ł, Trochimiuk P, et al. High-risk coronary plaque regression after intensive lifestyle intervention in nonobstructive coronary disease: a randomized study. JACC. Cardiovascular Imaging 2021;14(6):1192-202. [DOI: 10.1016/j.jcmg.2020.10.019] - DOI - PubMed Henzel J, Makarewicz-Wujec M, Wardziak L, Trochimiuk P, Kepka C, Kruk M, et al. P2680 Changes in body fat distribution after intensive dietary intervention in patients with stable coronary artery disease. European Heart Journal 2019;40(Suppl 1):ehz748.0998. [DOI: 10.1093/eurheartj/ehz748.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Makarewicz‐Wujec 2021	4	doi	10.1093/ehjci/ehaa946.0185	"""10.1093/ehjci/ehaa946.0185""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Henzel J, Kępka C, Kruk M, Makarewicz-Wujec M, Wardziak Ł, Trochimiuk P, et al. High-risk coronary plaque regression after intensive lifestyle intervention in nonobstructive coronary disease: a randomized study. JACC. Cardiovascular Imaging 2021;14(6):1192-202. [DOI: 10.1016/j.jcmg.2020.10.019] - DOI - PubMed Henzel J, Makarewicz-Wujec M, Wardziak L, Trochimiuk P, Kepka C, Kruk M, et al. P2680 Changes in body fat distribution after intensive dietary intervention in patients with stable coronary artery disease. European Heart Journal 2019;40(Suppl 1):ehz748.0998. [DOI: 10.1093/eurheartj/ehz748.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	Makarewicz‐Wujec 2021	5	explicit_pmid	31558416	31558416	31558416	.	1	0	yes	no	direct_pubmed_link	.	.	Henzel J, Kępka C, Kruk M, Makarewicz-Wujec M, Wardziak Ł, Trochimiuk P, et al. High-risk coronary plaque regression after intensive lifestyle intervention in nonobstructive coronary disease: a randomized study. JACC. Cardiovascular Imaging 2021;14(6):1192-202. [DOI: 10.1016/j.jcmg.2020.10.019] - DOI - PubMed Henzel J, Makarewicz-Wujec M, Wardziak L, Trochimiuk P, Kepka C, Kruk M, et al. P2680 Changes in body fat distribution after intensive dietary intervention in patients with stable coronary artery disease. European Heart Journal 2019;40(Suppl 1):ehz748.0998. [DOI: 10.1093/eurheartj/ehz748.
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	NCT02514889	1	explicit_pmid	31340800	31340800	31340800	PMC6651946	1	1	yes	yes	direct_pubmed_link	.	.	Gelberg L, Rico MW, Herman DR, Belin TR, Chandler M, Ramirez E, et al. Comparative effectiveness trial comparing MyPlate to calorie counting for mostly low-income Latino primary care patients of a federally qualified community health center: study design, baseline characteristics. BMC Public Health 2019;19(1):990. [DOI: 10.1186/s12889-019-7294-z] - DOI - PMC - PubMed NCT02514889. Is MyPlate approach to helping overweight patients lose weight more patient-centered? clinicaltrials.gov/ct2/show/results/NCT02514889?view=results2 (first posted 20 November 2017).
after_pilot	Cochrane_reviews/after_pilot/CD013729_dash_cvd.pdf	CD013729_dash_cvd	NCT02514889	2	nct_id	NCT02514889	NCT02514889	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Gelberg L, Rico MW, Herman DR, Belin TR, Chandler M, Ramirez E, et al. Comparative effectiveness trial comparing MyPlate to calorie counting for mostly low-income Latino primary care patients of a federally qualified community health center: study design, baseline characteristics. BMC Public Health 2019;19(1):990. [DOI: 10.1186/s12889-019-7294-z] - DOI - PMC - PubMed NCT02514889. Is MyPlate approach to helping overweight patients lose weight more patient-centered? clinicaltrials.gov/ct2/show/results/NCT02514889?view=results2 (first posted 20 November 2017).
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	eICE 2011	1	title	Early intervention in pulmonary exacerbation	"""Early intervention in pulmonary exacerbation""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Aitken ML, Caldwell E, Wilhelm E, Goss CH. Early intervention in pulmonary exacerbation. Pediatric Pulmonology 2011;46 Suppl 34:332. [ABSTRACT NO: 331] [CFGD: MH37a] Franz N, Rapp H, Hansen RN, Gold LS, Goss CH, Lechtzin N, et al. Health care costs related to home spirometry in the eICE randomized trial. Journal of Cystic Fibrosis 2022;21(1):61-9. [CFGD: MH37m] - PMC - PubMed Goss CH, West N, Allgood S, Wilhelm ED, Khan U, Hamblett N, et al, for the eICE Study Group. Weekly adherence is high in an ongoing one year cystic fibrosis home monitoring trial in CF, the eICE study. American Journal of
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	eICE 2011	2	explicit_pmid	33715993	33715993	33715993	PMC8433261	1	1	yes	yes	direct_pubmed_link	.	.	Aitken ML, Caldwell E, Wilhelm E, Goss CH. Early intervention in pulmonary exacerbation. Pediatric Pulmonology 2011;46 Suppl 34:332. [ABSTRACT NO: 331] [CFGD: MH37a] Franz N, Rapp H, Hansen RN, Gold LS, Goss CH, Lechtzin N, et al. Health care costs related to home spirometry in the eICE randomized trial. Journal of Cystic Fibrosis 2022;21(1):61-9. [CFGD: MH37m] - PMC - PubMed Goss CH, West N, Allgood S, Wilhelm ED, Khan U, Hamblett N, et al, for the eICE Study Group. Weekly adherence is high in an ongoing one year cystic fibrosis home monitoring trial in CF, the eICE study. American Journal of
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	eICE 2011	3	title	Weekly adherence is high in an ongoing one year cystic fibrosis home monitoring trial in CF, the eICE study	"""Weekly adherence is high in an ongoing one year cystic fibrosis home monitoring trial in CF, the eICE study""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Aitken ML, Caldwell E, Wilhelm E, Goss CH. Early intervention in pulmonary exacerbation. Pediatric Pulmonology 2011;46 Suppl 34:332. [ABSTRACT NO: 331] [CFGD: MH37a] Franz N, Rapp H, Hansen RN, Gold LS, Goss CH, Lechtzin N, et al. Health care costs related to home spirometry in the eICE randomized trial. Journal of Cystic Fibrosis 2022;21(1):61-9. [CFGD: MH37m] - PMC - PubMed Goss CH, West N, Allgood S, Wilhelm ED, Khan U, Hamblett N, et al, for the eICE Study Group. Weekly adherence is high in an ongoing one year cystic fibrosis home monitoring trial in CF, the eICE study. American Journal of
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	eICE 2011	4	title	Assessment of the effectiveness of home monitoring trial in CF to identify and treat acute pulmonary exacerbation: the eICE study results	"""Assessment of the effectiveness of home monitoring trial in CF to identify and treat acute pulmonary exacerbation: the eICE study results""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Aitken ML, Caldwell E, Wilhelm E, Goss CH. Early intervention in pulmonary exacerbation. Pediatric Pulmonology 2011;46 Suppl 34:332. [ABSTRACT NO: 331] [CFGD: MH37a] Franz N, Rapp H, Hansen RN, Gold LS, Goss CH, Lechtzin N, et al. Health care costs related to home spirometry in the eICE randomized trial. Journal of Cystic Fibrosis 2022;21(1):61-9. [CFGD: MH37m] - PMC - PubMed Goss CH, West N, Allgood S, Wilhelm ED, Khan U, Hamblett N, et al, for the eICE Study Group. Weekly adherence is high in an ongoing one year cystic fibrosis home monitoring trial in CF, the eICE study. American Journal of
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	eICE 2011	5	title	Effect of home spirometry on cost of pulmonary exacerbation management among CF patients	"""Effect of home spirometry on cost of pulmonary exacerbation management among CF patients""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Aitken ML, Caldwell E, Wilhelm E, Goss CH. Early intervention in pulmonary exacerbation. Pediatric Pulmonology 2011;46 Suppl 34:332. [ABSTRACT NO: 331] [CFGD: MH37a] Franz N, Rapp H, Hansen RN, Gold LS, Goss CH, Lechtzin N, et al. Health care costs related to home spirometry in the eICE randomized trial. Journal of Cystic Fibrosis 2022;21(1):61-9. [CFGD: MH37m] - PMC - PubMed Goss CH, West N, Allgood S, Wilhelm ED, Khan U, Hamblett N, et al, for the eICE Study Group. Weekly adherence is high in an ongoing one year cystic fibrosis home monitoring trial in CF, the eICE study. American Journal of
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Nash 2022	1	explicit_pmid	28114922	28114922	28114922	PMC5256574	1	1	yes	yes	direct_pubmed_link	.	.	Choyce J, Shaw KL, Sitch AJ, Mistry H, Whitehouse JL, Nash EF. A prospective pilot study of home monitoring in adults with cystic fibrosis (HOME-CF): protocol for a randomised controlled trial. BMC Pulmonary Medicine 2017;17(1):22. [CFGD: MH61a] - PMC - PubMed Nash EF, Choyce J, Carrolan V, Justice E, Shaw KL, Sitch A, et al. A prospective randomised controlled mixed-methods pilot study of home monitoring in adults with cystic fibrosis (HOME-CF). Journal of Cystic Fibrosis 2020;19(Suppl):S67. [CFGD: MH61b] - PMC - PubMed Nash EF, Choyce J, Carrolan V, Justice E, Shaw KL, Sitch A, et al. A pros
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Nash 2022	2	explicit_pmid	35274585	35274585	35274585	PMC8921750	1	1	yes	yes	direct_pubmed_link	.	.	Choyce J, Shaw KL, Sitch AJ, Mistry H, Whitehouse JL, Nash EF. A prospective pilot study of home monitoring in adults with cystic fibrosis (HOME-CF): protocol for a randomised controlled trial. BMC Pulmonary Medicine 2017;17(1):22. [CFGD: MH61a] - PMC - PubMed Nash EF, Choyce J, Carrolan V, Justice E, Shaw KL, Sitch A, et al. A prospective randomised controlled mixed-methods pilot study of home monitoring in adults with cystic fibrosis (HOME-CF). Journal of Cystic Fibrosis 2020;19(Suppl):S67. [CFGD: MH61b] - PMC - PubMed Nash EF, Choyce J, Carrolan V, Justice E, Shaw KL, Sitch A, et al. A pros
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Nash 2022	3	explicit_pmid	35274585	35274585	35274585	PMC8921750	1	1	yes	yes	direct_pubmed_link	.	.	Choyce J, Shaw KL, Sitch AJ, Mistry H, Whitehouse JL, Nash EF. A prospective pilot study of home monitoring in adults with cystic fibrosis (HOME-CF): protocol for a randomised controlled trial. BMC Pulmonary Medicine 2017;17(1):22. [CFGD: MH61a] - PMC - PubMed Nash EF, Choyce J, Carrolan V, Justice E, Shaw KL, Sitch A, et al. A prospective randomised controlled mixed-methods pilot study of home monitoring in adults with cystic fibrosis (HOME-CF). Journal of Cystic Fibrosis 2020;19(Suppl):S67. [CFGD: MH61b] - PMC - PubMed Nash EF, Choyce J, Carrolan V, Justice E, Shaw KL, Sitch A, et al. A pros
